,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
21215,6.0,-5.0,-497.238,0.1478,0.0001787,7.826e-05,0.01245,0.0,-1.0,0.000499,20.0,20.200000000000003
21320,6.0,-5.0,-497.169,0.1478,0.0001787,7.827e-05,0.01246,0.0,-1.0,0.000499,20.0,20.3
21425,6.0,-5.0,-497.099,0.1478,0.0001788,7.828e-05,0.01246,0.0,-1.0,0.000499,20.0,20.400000000000002
21530,6.0,-5.0,-497.03,0.1478,0.0001788,7.83e-05,0.01247,0.0,-1.0,0.0005,20.0,20.5
21635,6.0,-5.0,-496.961,0.1478,0.0001789,7.831e-05,0.01247,0.0,-1.0,0.0005,20.0,20.6
21740,6.0,-5.0,-496.892,0.1479,0.000179,7.832e-05,0.01248,0.0,-1.0,0.0005,20.0,20.700000000000003
21845,6.0,-5.0,-496.824,0.1479,0.000179,7.833e-05,0.01248,0.0,-1.0,0.0005,20.0,20.8
21950,6.0,-5.0,-496.756,0.1479,0.0001791,7.835e-05,0.01249,0.0,-1.0,0.0005,20.0,20.900000000000002
22055,6.0,-5.0,-496.688,0.1479,0.0001791,7.836e-05,0.01249,0.0,-1.0,0.000501,20.0,21.0
22160,6.0,-5.0,-496.621,0.1479,0.0001792,7.837e-05,0.0125,0.0,-1.0,0.000501,20.0,21.1
22265,6.0,-5.0,-496.553,0.1479,0.0001792,7.839e-05,0.0125,0.0,-1.0,0.000501,20.0,21.200000000000003
22370,6.0,-5.0,-496.487,0.1479,0.0001793,7.84e-05,0.01251,0.0,-1.0,0.000501,20.0,21.3
22475,6.0,-5.0,-496.42,0.1479,0.0001793,7.841e-05,0.01251,0.0,-1.0,0.000501,20.0,21.400000000000002
22580,6.0,-5.0,-496.354,0.1479,0.0001794,7.842e-05,0.01252,0.0,-1.0,0.000501,20.0,21.5
22685,6.0,-5.0,-496.289,0.1479,0.0001794,7.844e-05,0.01252,0.0,-1.0,0.000502,20.0,21.6
22790,6.0,-5.0,-496.224,0.1479,0.0001795,7.845e-05,0.01252,0.0,-1.0,0.000502,20.0,21.700000000000003
22895,6.0,-5.0,-496.159,0.1479,0.0001795,7.846e-05,0.01253,0.0,-1.0,0.000502,20.0,21.8
23000,6.0,-5.0,-496.095,0.1479,0.0001796,7.847e-05,0.01253,0.0,-1.0,0.000502,20.0,21.900000000000002
23105,6.0,-5.0,-496.032,0.1479,0.0001796,7.849e-05,0.01254,0.0,-1.0,0.000502,20.0,22.0
23210,6.0,-5.0,-495.969,0.1479,0.0001797,7.85e-05,0.01254,0.0,-1.0,0.000502,20.0,22.1
23315,6.0,-5.0,-495.906,0.1479,0.0001797,7.851e-05,0.01254,0.0,-1.0,0.000503,20.0,22.200000000000003
23420,6.0,-5.0,-495.844,0.1479,0.0001798,7.852e-05,0.01255,0.0,-1.0,0.000503,20.0,22.3
23525,6.0,-5.0,-495.783,0.1479,0.0001798,7.853e-05,0.01255,0.0,-1.0,0.000503,20.0,22.400000000000002
23630,6.0,-5.0,-495.722,0.1479,0.0001799,7.854e-05,0.01256,0.0,-1.0,0.000503,20.0,22.5
23735,6.0,-5.0,-495.662,0.1479,0.0001799,7.856e-05,0.01256,0.0,-1.0,0.000503,20.0,22.6
23840,6.0,-5.0,-495.602,0.1479,0.00018,7.857e-05,0.01256,0.0,-1.0,0.000503,20.0,22.700000000000003
23945,6.0,-5.0,-495.543,0.1479,0.00018,7.858e-05,0.01257,0.0,-1.0,0.000503,20.0,22.8
24050,6.0,-5.0,-495.484,0.1479,0.0001801,7.859e-05,0.01257,0.0,-1.0,0.000504,20.0,22.900000000000002
24155,6.0,-5.0,-495.427,0.1479,0.0001801,7.86e-05,0.01257,0.0,-1.0,0.000504,20.0,23.0
24260,6.0,-5.0,-495.37,0.148,0.0001802,7.861e-05,0.01258,0.0,-1.0,0.000504,20.0,23.1
24365,6.0,-5.0,-495.313,0.148,0.0001802,7.862e-05,0.01258,0.0,-1.0,0.000504,20.0,23.200000000000003
24470,6.0,-5.0,-495.258,0.148,0.0001803,7.863e-05,0.01258,0.0,-1.0,0.000504,20.0,23.3
24575,6.0,-5.0,-495.202,0.148,0.0001803,7.864e-05,0.01259,0.0,-1.0,0.000504,20.0,23.400000000000002
24680,6.0,-5.0,-495.148,0.148,0.0001804,7.865e-05,0.01259,0.0,-1.0,0.000504,20.0,23.5
24785,6.0,-5.0,-495.094,0.148,0.0001804,7.866e-05,0.01259,0.0,-1.0,0.000505,20.0,23.6
24890,6.0,-5.0,-495.041,0.148,0.0001804,7.867e-05,0.0126,0.0,-1.0,0.000505,20.0,23.700000000000003
24995,6.0,-5.0,-494.989,0.148,0.0001805,7.868e-05,0.0126,0.0,-1.0,0.000505,20.0,23.8
25100,6.0,-5.0,-494.938,0.148,0.0001805,7.869e-05,0.0126,0.0,-1.0,0.000505,20.0,23.900000000000002
25205,6.0,-5.0,-494.887,0.148,0.0001806,7.87e-05,0.01261,0.0,-1.0,0.000505,20.0,24.0
25310,6.0,-5.0,-494.837,0.148,0.0001806,7.871e-05,0.01261,0.0,-1.0,0.000505,20.0,24.1
25415,6.0,-5.0,-494.788,0.148,0.0001806,7.872e-05,0.01261,0.0,-1.0,0.000505,20.0,24.200000000000003
25520,6.0,-5.0,-494.739,0.148,0.0001807,7.873e-05,0.01261,0.0,-1.0,0.000505,20.0,24.3
25625,6.0,-5.0,-494.691,0.148,0.0001807,7.874e-05,0.01262,0.0,-1.0,0.000505,20.0,24.400000000000002
25730,6.0,-5.0,-494.644,0.148,0.0001808,7.875e-05,0.01262,0.0,-1.0,0.000506,20.0,24.5
25835,6.0,-5.0,-494.598,0.148,0.0001808,7.876e-05,0.01262,0.0,-1.0,0.000506,20.0,24.6
25940,6.0,-5.0,-494.553,0.148,0.0001808,7.877e-05,0.01262,0.0,-1.0,0.000506,20.0,24.700000000000003
26045,6.0,-5.0,-494.508,0.148,0.0001809,7.877e-05,0.01263,0.0,-1.0,0.000506,20.0,24.8
26150,6.0,-5.0,-494.464,0.148,0.0001809,7.878e-05,0.01263,0.0,-1.0,0.000506,20.0,24.900000000000002
26255,6.0,-5.0,-494.421,0.148,0.0001809,7.879e-05,0.01263,0.0,-1.0,0.000506,20.0,25.0
25,26.0,-25.0,-217.925,0.1881,0.003021,0.000277,0.01371,0.0,-1.0,0.000549,20.0,0.0
130,26.0,-25.0,-217.745,0.1881,0.003029,0.0002774,0.01363,0.0,-1.0,0.000546,20.0,0.1
235,26.0,-25.0,-217.565,0.1882,0.003037,0.0002777,0.01358,0.0,-1.0,0.000544,20.0,0.2
340,26.0,-25.0,-217.386,0.1882,0.003045,0.000278,0.01356,0.0,-1.0,0.000543,20.0,0.30000000000000004
445,26.0,-25.0,-217.206,0.1883,0.003053,0.0002784,0.01355,0.0,-1.0,0.000543,20.0,0.4
550,26.0,-25.0,-217.026,0.1883,0.003061,0.0002787,0.01356,0.0,-1.0,0.000543,20.0,0.5
655,26.0,-25.0,-216.846,0.1884,0.003069,0.0002791,0.01357,0.0,-1.0,0.000544,20.0,0.6000000000000001
760,26.0,-25.0,-216.665,0.1884,0.003077,0.0002794,0.01359,0.0,-1.0,0.000544,20.0,0.7000000000000001
865,26.0,-25.0,-216.485,0.1885,0.003085,0.0002797,0.01361,0.0,-1.0,0.000545,20.0,0.8
970,26.0,-25.0,-216.304,0.1885,0.003093,0.0002801,0.01363,0.0,-1.0,0.000546,20.0,0.9
1075,26.0,-25.0,-216.124,0.1886,0.003101,0.0002804,0.01365,0.0,-1.0,0.000547,20.0,1.0
1180,26.0,-25.0,-215.944,0.1886,0.003109,0.0002808,0.01367,0.0,-1.0,0.000548,20.0,1.1
1285,26.0,-25.0,-215.763,0.1887,0.003117,0.0002811,0.0137,0.0,-1.0,0.000549,20.0,1.2000000000000002
1390,26.0,-25.0,-215.582,0.1887,0.003126,0.0002814,0.01372,0.0,-1.0,0.00055,20.0,1.3
1495,26.0,-25.0,-215.402,0.1888,0.003134,0.0002818,0.01374,0.0,-1.0,0.000551,20.0,1.4000000000000001
1600,26.0,-25.0,-215.221,0.1888,0.003142,0.0002821,0.01377,0.0,-1.0,0.000552,20.0,1.5
1705,26.0,-25.0,-215.04,0.1889,0.00315,0.0002825,0.01379,0.0,-1.0,0.000553,20.0,1.6
1810,26.0,-25.0,-214.859,0.1889,0.003158,0.0002828,0.01382,0.0,-1.0,0.000554,20.0,1.7000000000000002
1915,26.0,-25.0,-214.677,0.189,0.003166,0.0002831,0.01384,0.0,-1.0,0.000554,20.0,1.8
2020,26.0,-25.0,-214.496,0.189,0.003174,0.0002835,0.01386,0.0,-1.0,0.000555,20.0,1.9000000000000001
2125,26.0,-25.0,-214.315,0.1891,0.003182,0.0002838,0.01389,0.0,-1.0,0.000556,20.0,2.0
2230,26.0,-25.0,-214.134,0.1891,0.00319,0.0002842,0.01391,0.0,-1.0,0.000557,20.0,2.1
2335,26.0,-25.0,-213.953,0.1892,0.003198,0.0002845,0.01393,0.0,-1.0,0.000558,20.0,2.2
2440,26.0,-25.0,-213.772,0.1892,0.003207,0.0002849,0.01396,0.0,-1.0,0.000559,20.0,2.3000000000000003
2545,26.0,-25.0,-213.591,0.1893,0.003215,0.0002852,0.01398,0.0,-1.0,0.00056,20.0,2.4000000000000004
2650,26.0,-25.0,-213.41,0.1893,0.003223,0.0002855,0.014,0.0,-1.0,0.000561,20.0,2.5
2755,26.0,-25.0,-213.229,0.1894,0.003231,0.0002859,0.01402,0.0,-1.0,0.000562,20.0,2.6
2860,26.0,-25.0,-213.049,0.1894,0.003239,0.0002862,0.01404,0.0,-1.0,0.000563,20.0,2.7
2965,26.0,-25.0,-212.868,0.1895,0.003247,0.0002866,0.01406,0.0,-1.0,0.000563,20.0,2.8000000000000003
3070,26.0,-25.0,-212.688,0.1895,0.003255,0.0002869,0.01408,0.0,-1.0,0.000564,20.0,2.9000000000000004
3175,26.0,-25.0,-212.508,0.1896,0.003263,0.0002872,0.01411,0.0,-1.0,0.000565,20.0,3.0
3280,26.0,-25.0,-212.328,0.1896,0.003271,0.0002876,0.01413,0.0,-1.0,0.000566,20.0,3.1
3385,26.0,-25.0,-212.149,0.1897,0.003279,0.0002879,0.01415,0.0,-1.0,0.000567,20.0,3.2
3490,26.0,-25.0,-211.971,0.1897,0.003287,0.0002883,0.01417,0.0,-1.0,0.000568,20.0,3.3000000000000003
3595,26.0,-25.0,-211.795,0.1898,0.003295,0.0002886,0.01419,0.0,-1.0,0.000568,20.0,3.4000000000000004
3700,26.0,-25.0,-211.619,0.1898,0.003303,0.0002889,0.01421,0.0,-1.0,0.000569,20.0,3.5
3805,26.0,-25.0,-211.446,0.1899,0.003311,0.0002893,0.01423,0.0,-1.0,0.00057,20.0,3.6
3910,26.0,-25.0,-211.273,0.1899,0.003318,0.0002896,0.01425,0.0,-1.0,0.000571,20.0,3.7
4015,26.0,-25.0,-211.101,0.19,0.003326,0.0002899,0.01427,0.0,-1.0,0.000572,20.0,3.8000000000000003
4120,26.0,-25.0,-210.93,0.19,0.003334,0.0002902,0.01429,0.0,-1.0,0.000572,20.0,3.9000000000000004
4225,26.0,-25.0,-210.76,0.1901,0.003341,0.0002905,0.01431,0.0,-1.0,0.000573,20.0,4.0
4330,26.0,-25.0,-210.591,0.1901,0.003349,0.0002909,0.01433,0.0,-1.0,0.000574,20.0,4.1000000000000005
4435,26.0,-25.0,-210.422,0.1901,0.003356,0.0002912,0.01435,0.0,-1.0,0.000575,20.0,4.2
4540,26.0,-25.0,-210.254,0.1902,0.003364,0.0002915,0.01437,0.0,-1.0,0.000576,20.0,4.3
4645,26.0,-25.0,-210.086,0.1902,0.003372,0.0002918,0.01439,0.0,-1.0,0.000576,20.0,4.4
4750,26.0,-25.0,-209.919,0.1903,0.003379,0.0002921,0.01441,0.0,-1.0,0.000577,20.0,4.5
4855,26.0,-25.0,-209.754,0.1903,0.003386,0.0002924,0.01443,0.0,-1.0,0.000578,20.0,4.6000000000000005
4960,26.0,-25.0,-209.588,0.1904,0.003394,0.0002928,0.01444,0.0,-1.0,0.000579,20.0,4.7
5065,26.0,-25.0,-209.424,0.1904,0.003401,0.0002931,0.01446,0.0,-1.0,0.000579,20.0,4.800000000000001
5170,26.0,-25.0,-209.261,0.1905,0.003408,0.0002934,0.01448,0.0,-1.0,0.00058,20.0,4.9
5275,26.0,-25.0,-209.099,0.1905,0.003416,0.0002937,0.0145,0.0,-1.0,0.000581,20.0,5.0
5380,26.0,-25.0,-208.937,0.1906,0.003423,0.000294,0.01452,0.0,-1.0,0.000582,20.0,5.1000000000000005
5485,26.0,-25.0,-208.777,0.1906,0.00343,0.0002943,0.01453,0.0,-1.0,0.000582,20.0,5.2
5590,26.0,-25.0,-208.618,0.1906,0.003437,0.0002946,0.01455,0.0,-1.0,0.000583,20.0,5.300000000000001
5695,26.0,-25.0,-208.46,0.1907,0.003444,0.0002949,0.01456,0.0,-1.0,0.000583,20.0,5.4
5800,26.0,-25.0,-208.303,0.1907,0.003451,0.0002952,0.01458,0.0,-1.0,0.000584,20.0,5.5
5905,26.0,-25.0,-208.148,0.1908,0.003458,0.0002955,0.01459,0.0,-1.0,0.000585,20.0,5.6000000000000005
6010,26.0,-25.0,-207.993,0.1908,0.003465,0.0002958,0.01461,0.0,-1.0,0.000585,20.0,5.7
6115,26.0,-25.0,-207.84,0.1909,0.003472,0.0002961,0.01462,0.0,-1.0,0.000586,20.0,5.800000000000001
6220,26.0,-25.0,-207.688,0.1909,0.003479,0.0002963,0.01463,0.0,-1.0,0.000586,20.0,5.9
6325,26.0,-25.0,-207.538,0.1909,0.003486,0.0002966,0.01465,0.0,-1.0,0.000587,20.0,6.0
6430,26.0,-25.0,-207.389,0.191,0.003492,0.0002969,0.01466,0.0,-1.0,0.000587,20.0,6.1000000000000005
6535,26.0,-25.0,-207.241,0.191,0.003499,0.0002972,0.01467,0.0,-1.0,0.000588,20.0,6.2
6640,26.0,-25.0,-207.095,0.1911,0.003505,0.0002975,0.01468,0.0,-1.0,0.000588,20.0,6.300000000000001
6745,26.0,-25.0,-206.951,0.1911,0.003512,0.0002977,0.01469,0.0,-1.0,0.000589,20.0,6.4
6850,26.0,-25.0,-206.807,0.1911,0.003518,0.000298,0.0147,0.0,-1.0,0.000589,20.0,6.5
6955,26.0,-25.0,-206.666,0.1912,0.003525,0.0002983,0.01471,0.0,-1.0,0.000589,20.0,6.6000000000000005
7060,26.0,-25.0,-206.527,0.1912,0.003531,0.0002985,0.01471,0.0,-1.0,0.000589,20.0,6.7
7165,26.0,-25.0,-206.39,0.1913,0.003537,0.0002988,0.01472,0.0,-1.0,0.00059,20.0,6.800000000000001
7270,26.0,-25.0,-206.255,0.1913,0.003543,0.0002991,0.01472,0.0,-1.0,0.00059,20.0,6.9
7375,26.0,-25.0,-206.121,0.1913,0.003549,0.0002993,0.01473,0.0,-1.0,0.00059,20.0,7.0
7480,26.0,-25.0,-205.989,0.1914,0.003555,0.0002996,0.01473,0.0,-1.0,0.00059,20.0,7.1000000000000005
7585,26.0,-25.0,-205.859,0.1914,0.003561,0.0002998,0.01474,0.0,-1.0,0.000591,20.0,7.2
7690,26.0,-25.0,-205.73,0.1914,0.003566,0.0003,0.01475,0.0,-1.0,0.000591,20.0,7.300000000000001
7795,26.0,-25.0,-205.603,0.1915,0.003572,0.0003003,0.01476,0.0,-1.0,0.000591,20.0,7.4
7900,26.0,-25.0,-205.478,0.1915,0.003578,0.0003005,0.01476,0.0,-1.0,0.000591,20.0,7.5
8005,26.0,-25.0,-205.354,0.1915,0.003583,0.0003008,0.01477,0.0,-1.0,0.000592,20.0,7.6000000000000005
8110,26.0,-25.0,-205.232,0.1916,0.003589,0.000301,0.01478,0.0,-1.0,0.000592,20.0,7.7
8215,26.0,-25.0,-205.112,0.1916,0.003594,0.0003012,0.01478,0.0,-1.0,0.000592,20.0,7.800000000000001
8320,26.0,-25.0,-204.993,0.1916,0.003599,0.0003014,0.01479,0.0,-1.0,0.000592,20.0,7.9
8425,26.0,-25.0,-204.876,0.1917,0.003605,0.0003017,0.01479,0.0,-1.0,0.000593,20.0,8.0
8530,26.0,-25.0,-204.761,0.1917,0.00361,0.0003019,0.0148,0.0,-1.0,0.000593,20.0,8.1
8635,26.0,-25.0,-204.647,0.1917,0.003615,0.0003021,0.0148,0.0,-1.0,0.000593,20.0,8.200000000000001
8740,26.0,-25.0,-204.535,0.1918,0.00362,0.0003023,0.0148,0.0,-1.0,0.000593,20.0,8.3
8845,26.0,-25.0,-204.425,0.1918,0.003625,0.0003025,0.01481,0.0,-1.0,0.000593,20.0,8.4
8950,26.0,-25.0,-204.316,0.1918,0.00363,0.0003027,0.01481,0.0,-1.0,0.000593,20.0,8.5
9055,26.0,-25.0,-204.209,0.1919,0.003635,0.0003029,0.01481,0.0,-1.0,0.000593,20.0,8.6
9160,26.0,-25.0,-204.104,0.1919,0.003639,0.0003031,0.01481,0.0,-1.0,0.000593,20.0,8.700000000000001
9265,26.0,-25.0,-204.0,0.1919,0.003644,0.0003033,0.01481,0.0,-1.0,0.000593,20.0,8.8
9370,26.0,-25.0,-203.898,0.1919,0.003648,0.0003035,0.01481,0.0,-1.0,0.000593,20.0,8.9
9475,26.0,-25.0,-203.798,0.192,0.003653,0.0003037,0.01481,0.0,-1.0,0.000593,20.0,9.0
9580,26.0,-25.0,-203.699,0.192,0.003657,0.0003039,0.01481,0.0,-1.0,0.000593,20.0,9.1
9685,26.0,-25.0,-203.602,0.192,0.003662,0.0003041,0.01481,0.0,-1.0,0.000593,20.0,9.200000000000001
9790,26.0,-25.0,-203.507,0.192,0.003666,0.0003042,0.0148,0.0,-1.0,0.000593,20.0,9.3
9895,26.0,-25.0,-203.413,0.1921,0.00367,0.0003044,0.0148,0.0,-1.0,0.000593,20.0,9.4
10000,26.0,-25.0,-203.321,0.1921,0.003674,0.0003046,0.0148,0.0,-1.0,0.000593,20.0,9.5
10105,26.0,-25.0,-203.231,0.1921,0.003678,0.0003048,0.01479,0.0,-1.0,0.000593,20.0,9.600000000000001
10210,26.0,-25.0,-203.142,0.1921,0.003682,0.0003049,0.01479,0.0,-1.0,0.000593,20.0,9.700000000000001
10315,26.0,-25.0,-203.055,0.1922,0.003686,0.0003051,0.01479,0.0,-1.0,0.000592,20.0,9.8
10420,26.0,-25.0,-202.969,0.1922,0.00369,0.0003053,0.01478,0.0,-1.0,0.000592,20.0,9.9
10525,26.0,-25.0,-202.885,0.1922,0.003694,0.0003054,0.01477,0.0,-1.0,0.000592,20.0,10.0
10630,26.0,-25.0,-202.803,0.1922,0.003697,0.0003056,0.01477,0.0,-1.0,0.000592,20.0,10.100000000000001
10735,26.0,-25.0,-202.722,0.1923,0.003701,0.0003057,0.01476,0.0,-1.0,0.000591,20.0,10.200000000000001
10840,26.0,-25.0,-202.643,0.1923,0.003705,0.0003059,0.01476,0.0,-1.0,0.000591,20.0,10.3
10945,26.0,-25.0,-202.565,0.1923,0.003708,0.000306,0.01475,0.0,-1.0,0.000591,20.0,10.4
11050,26.0,-25.0,-202.489,0.1923,0.003711,0.0003062,0.01474,0.0,-1.0,0.000591,20.0,10.5
11155,26.0,-25.0,-202.415,0.1923,0.003715,0.0003063,0.01473,0.0,-1.0,0.00059,20.0,10.600000000000001
11260,26.0,-25.0,-202.342,0.1924,0.003718,0.0003064,0.01472,0.0,-1.0,0.00059,20.0,10.700000000000001
11365,26.0,-25.0,-202.27,0.1924,0.003721,0.0003066,0.01471,0.0,-1.0,0.00059,20.0,10.8
11470,26.0,-25.0,-202.2,0.1924,0.003724,0.0003067,0.0147,0.0,-1.0,0.000589,20.0,10.9
11575,26.0,-25.0,-202.132,0.1924,0.003727,0.0003068,0.0147,0.0,-1.0,0.000589,20.0,11.0
11680,26.0,-25.0,-202.065,0.1924,0.00373,0.000307,0.01469,0.0,-1.0,0.000588,20.0,11.100000000000001
11785,26.0,-25.0,-201.999,0.1925,0.003733,0.0003071,0.01467,0.0,-1.0,0.000588,20.0,11.200000000000001
11890,26.0,-25.0,-201.935,0.1925,0.003736,0.0003072,0.01466,0.0,-1.0,0.000587,20.0,11.3
11995,26.0,-25.0,-201.873,0.1925,0.003739,0.0003073,0.01465,0.0,-1.0,0.000587,20.0,11.4
12100,26.0,-25.0,-201.811,0.1925,0.003742,0.0003074,0.01464,0.0,-1.0,0.000587,20.0,11.5
12205,26.0,-25.0,-201.752,0.1925,0.003744,0.0003076,0.01463,0.0,-1.0,0.000586,20.0,11.600000000000001
12310,26.0,-25.0,-201.693,0.1925,0.003747,0.0003077,0.01462,0.0,-1.0,0.000586,20.0,11.700000000000001
12415,26.0,-25.0,-201.636,0.1926,0.00375,0.0003078,0.01461,0.0,-1.0,0.000585,20.0,11.8
12520,26.0,-25.0,-201.581,0.1926,0.003752,0.0003079,0.01459,0.0,-1.0,0.000585,20.0,11.9
12625,26.0,-25.0,-201.527,0.1926,0.003755,0.000308,0.01458,0.0,-1.0,0.000584,20.0,12.0
12730,26.0,-25.0,-201.474,0.1926,0.003757,0.0003081,0.01457,0.0,-1.0,0.000584,20.0,12.100000000000001
12835,26.0,-25.0,-201.423,0.1926,0.003759,0.0003082,0.01455,0.0,-1.0,0.000583,20.0,12.200000000000001
12940,26.0,-25.0,-201.373,0.1926,0.003761,0.0003083,0.01454,0.0,-1.0,0.000582,20.0,12.3
13045,26.0,-25.0,-201.324,0.1926,0.003764,0.0003084,0.01452,0.0,-1.0,0.000582,20.0,12.4
13150,26.0,-25.0,-201.277,0.1927,0.003766,0.0003085,0.01451,0.0,-1.0,0.000581,20.0,12.5
13255,26.0,-25.0,-201.231,0.1927,0.003768,0.0003085,0.0145,0.0,-1.0,0.000581,20.0,12.600000000000001
13360,26.0,-25.0,-201.186,0.1927,0.00377,0.0003086,0.01448,0.0,-1.0,0.00058,20.0,12.700000000000001
13465,26.0,-25.0,-201.142,0.1927,0.003772,0.0003087,0.01447,0.0,-1.0,0.00058,20.0,12.8
13570,26.0,-25.0,-201.1,0.1927,0.003774,0.0003088,0.01445,0.0,-1.0,0.000579,20.0,12.9
13675,26.0,-25.0,-201.06,0.1927,0.003775,0.0003089,0.01443,0.0,-1.0,0.000578,20.0,13.0
13780,26.0,-25.0,-201.021,0.1927,0.003777,0.0003089,0.01442,0.0,-1.0,0.000578,20.0,13.100000000000001
13885,26.0,-25.0,-200.983,0.1927,0.003779,0.000309,0.0144,0.0,-1.0,0.000577,20.0,13.200000000000001
13990,26.0,-25.0,-200.947,0.1927,0.003781,0.0003091,0.01438,0.0,-1.0,0.000576,20.0,13.3
14095,26.0,-25.0,-200.911,0.1928,0.003782,0.0003091,0.01437,0.0,-1.0,0.000576,20.0,13.4
14200,26.0,-25.0,-200.877,0.1928,0.003784,0.0003092,0.01435,0.0,-1.0,0.000575,20.0,13.5
14305,26.0,-25.0,-200.843,0.1928,0.003785,0.0003093,0.01433,0.0,-1.0,0.000574,20.0,13.600000000000001
14410,26.0,-25.0,-200.811,0.1928,0.003787,0.0003093,0.01432,0.0,-1.0,0.000574,20.0,13.700000000000001
14515,26.0,-25.0,-200.78,0.1928,0.003788,0.0003094,0.0143,0.0,-1.0,0.000573,20.0,13.8
14620,26.0,-25.0,-200.75,0.1928,0.003789,0.0003094,0.01429,0.0,-1.0,0.000572,20.0,13.9
14725,26.0,-25.0,-200.721,0.1928,0.003791,0.0003095,0.01427,0.0,-1.0,0.000572,20.0,14.0
14830,26.0,-25.0,-200.693,0.1928,0.003792,0.0003096,0.01425,0.0,-1.0,0.000571,20.0,14.100000000000001
14935,26.0,-25.0,-200.667,0.1928,0.003793,0.0003096,0.01424,0.0,-1.0,0.00057,20.0,14.200000000000001
15040,26.0,-25.0,-200.642,0.1928,0.003794,0.0003097,0.01422,0.0,-1.0,0.00057,20.0,14.3
15145,26.0,-25.0,-200.617,0.1928,0.003795,0.0003097,0.0142,0.0,-1.0,0.000569,20.0,14.4
15250,26.0,-25.0,-200.594,0.1928,0.003796,0.0003097,0.01419,0.0,-1.0,0.000568,20.0,14.5
15355,26.0,-25.0,-200.572,0.1929,0.003797,0.0003098,0.01417,0.0,-1.0,0.000568,20.0,14.600000000000001
15460,26.0,-25.0,-200.551,0.1929,0.003798,0.0003098,0.01415,0.0,-1.0,0.000567,20.0,14.700000000000001
15565,26.0,-25.0,-200.532,0.1929,0.003799,0.0003099,0.01413,0.0,-1.0,0.000566,20.0,14.8
15670,26.0,-25.0,-200.513,0.1929,0.0038,0.0003099,0.01412,0.0,-1.0,0.000566,20.0,14.9
15775,26.0,-25.0,-200.495,0.1929,0.003801,0.0003099,0.0141,0.0,-1.0,0.000565,20.0,15.0
