,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
15880,26.0,-25.0,-200.478,0.1929,0.003801,0.00031,0.01408,0.0,-1.0,0.000564,20.0,15.100000000000001
15985,26.0,-25.0,-200.463,0.1929,0.003802,0.00031,0.01406,0.0,-1.0,0.000563,20.0,15.200000000000001
16090,26.0,-25.0,-200.448,0.1929,0.003803,0.00031,0.01405,0.0,-1.0,0.000563,20.0,15.3
16195,26.0,-25.0,-200.434,0.1929,0.003803,0.00031,0.01403,0.0,-1.0,0.000562,20.0,15.4
16300,26.0,-25.0,-200.421,0.1929,0.003804,0.0003101,0.01401,0.0,-1.0,0.000561,20.0,15.5
16405,26.0,-25.0,-200.409,0.1929,0.003805,0.0003101,0.01399,0.0,-1.0,0.000561,20.0,15.600000000000001
16510,26.0,-25.0,-200.398,0.1929,0.003805,0.0003101,0.01397,0.0,-1.0,0.00056,20.0,15.700000000000001
16615,26.0,-25.0,-200.389,0.1929,0.003805,0.0003101,0.01396,0.0,-1.0,0.000559,20.0,15.8
16720,26.0,-25.0,-200.379,0.1929,0.003806,0.0003101,0.01394,0.0,-1.0,0.000558,20.0,15.9
16825,26.0,-25.0,-200.371,0.1929,0.003806,0.0003102,0.01392,0.0,-1.0,0.000558,20.0,16.0
16930,26.0,-25.0,-200.364,0.1929,0.003807,0.0003102,0.0139,0.0,-1.0,0.000557,20.0,16.1
17035,26.0,-25.0,-200.358,0.1929,0.003807,0.0003102,0.01388,0.0,-1.0,0.000556,20.0,16.2
17140,26.0,-25.0,-200.352,0.1929,0.003807,0.0003102,0.01386,0.0,-1.0,0.000555,20.0,16.3
17245,26.0,-25.0,-200.348,0.1929,0.003807,0.0003102,0.01384,0.0,-1.0,0.000555,20.0,16.400000000000002
17350,26.0,-25.0,-200.344,0.1929,0.003807,0.0003102,0.01382,0.0,-1.0,0.000554,20.0,16.5
17455,26.0,-25.0,-200.341,0.1929,0.003808,0.0003102,0.0138,0.0,-1.0,0.000553,20.0,16.6
17560,26.0,-25.0,-200.339,0.1929,0.003808,0.0003102,0.01378,0.0,-1.0,0.000552,20.0,16.7
17665,26.0,-25.0,-200.337,0.1929,0.003808,0.0003102,0.01377,0.0,-1.0,0.000551,20.0,16.8
17770,26.0,-25.0,-200.337,0.1929,0.003808,0.0003102,0.01375,0.0,-1.0,0.000551,20.0,16.900000000000002
17875,26.0,-25.0,-200.337,0.1929,0.003808,0.0003102,0.01373,0.0,-1.0,0.00055,20.0,17.0
17980,26.0,-25.0,-200.338,0.1929,0.003808,0.0003102,0.01371,0.0,-1.0,0.000549,20.0,17.1
18085,26.0,-25.0,-200.34,0.1929,0.003808,0.0003102,0.01369,0.0,-1.0,0.000548,20.0,17.2
18190,26.0,-25.0,-200.343,0.1929,0.003808,0.0003102,0.01367,0.0,-1.0,0.000548,20.0,17.3
18295,26.0,-25.0,-200.347,0.1929,0.003807,0.0003102,0.01365,0.0,-1.0,0.000547,20.0,17.400000000000002
18400,26.0,-25.0,-200.351,0.1929,0.003807,0.0003102,0.01363,0.0,-1.0,0.000546,20.0,17.5
18505,26.0,-25.0,-200.356,0.1929,0.003807,0.0003102,0.01361,0.0,-1.0,0.000545,20.0,17.6
18610,26.0,-25.0,-200.362,0.1929,0.003807,0.0003102,0.01359,0.0,-1.0,0.000544,20.0,17.7
18715,26.0,-25.0,-200.368,0.1929,0.003806,0.0003102,0.01357,0.0,-1.0,0.000544,20.0,17.8
18820,26.0,-25.0,-200.376,0.1929,0.003806,0.0003102,0.01355,0.0,-1.0,0.000543,20.0,17.900000000000002
18925,26.0,-25.0,-200.384,0.1929,0.003806,0.0003101,0.01353,0.0,-1.0,0.000542,20.0,18.0
19030,26.0,-25.0,-200.392,0.1929,0.003805,0.0003101,0.01351,0.0,-1.0,0.000541,20.0,18.1
19135,26.0,-25.0,-200.402,0.1929,0.003805,0.0003101,0.01349,0.0,-1.0,0.00054,20.0,18.2
19240,26.0,-25.0,-200.412,0.1929,0.003804,0.0003101,0.01347,0.0,-1.0,0.00054,20.0,18.3
19345,26.0,-25.0,-200.422,0.1929,0.003804,0.0003101,0.01345,0.0,-1.0,0.000539,20.0,18.400000000000002
19450,26.0,-25.0,-200.434,0.1929,0.003803,0.00031,0.01343,0.0,-1.0,0.000538,20.0,18.5
19555,26.0,-25.0,-200.446,0.1929,0.003803,0.00031,0.01341,0.0,-1.0,0.000537,20.0,18.6
19660,26.0,-25.0,-200.459,0.1929,0.003802,0.00031,0.01339,0.0,-1.0,0.000536,20.0,18.7
19765,26.0,-25.0,-200.473,0.1929,0.003802,0.00031,0.01336,0.0,-1.0,0.000535,20.0,18.8
19870,26.0,-25.0,-200.487,0.1929,0.003801,0.0003099,0.01334,0.0,-1.0,0.000535,20.0,18.900000000000002
19975,26.0,-25.0,-200.503,0.1929,0.0038,0.0003099,0.01332,0.0,-1.0,0.000534,20.0,19.0
20080,26.0,-25.0,-200.519,0.1929,0.0038,0.0003099,0.0133,0.0,-1.0,0.000533,20.0,19.1
20185,26.0,-25.0,-200.535,0.1929,0.003799,0.0003099,0.01328,0.0,-1.0,0.000532,20.0,19.200000000000003
20290,26.0,-25.0,-200.552,0.1929,0.003798,0.0003098,0.01326,0.0,-1.0,0.000531,20.0,19.3
20395,26.0,-25.0,-200.57,0.1929,0.003797,0.0003098,0.01324,0.0,-1.0,0.00053,20.0,19.400000000000002
20500,26.0,-25.0,-200.588,0.1928,0.003797,0.0003098,0.01322,0.0,-1.0,0.00053,20.0,19.5
20605,26.0,-25.0,-200.606,0.1928,0.003796,0.0003097,0.0132,0.0,-1.0,0.000529,20.0,19.6
20710,26.0,-25.0,-200.626,0.1928,0.003795,0.0003097,0.01318,0.0,-1.0,0.000528,20.0,19.700000000000003
20815,26.0,-25.0,-200.645,0.1928,0.003794,0.0003096,0.01316,0.0,-1.0,0.000527,20.0,19.8
20920,26.0,-25.0,-200.666,0.1928,0.003793,0.0003096,0.01314,0.0,-1.0,0.000526,20.0,19.900000000000002
21025,26.0,-25.0,-200.686,0.1928,0.003792,0.0003096,0.01312,0.0,-1.0,0.000526,20.0,20.0
21130,26.0,-25.0,-200.708,0.1928,0.003791,0.0003095,0.0131,0.0,-1.0,0.000525,20.0,20.1
21235,26.0,-25.0,-200.73,0.1928,0.00379,0.0003095,0.01308,0.0,-1.0,0.000524,20.0,20.200000000000003
21340,26.0,-25.0,-200.752,0.1928,0.003789,0.0003094,0.01306,0.0,-1.0,0.000523,20.0,20.3
21445,26.0,-25.0,-200.775,0.1928,0.003788,0.0003094,0.01304,0.0,-1.0,0.000522,20.0,20.400000000000002
21550,26.0,-25.0,-200.798,0.1928,0.003787,0.0003094,0.01302,0.0,-1.0,0.000522,20.0,20.5
21655,26.0,-25.0,-200.822,0.1928,0.003786,0.0003093,0.013,0.0,-1.0,0.000521,20.0,20.6
21760,26.0,-25.0,-200.847,0.1928,0.003785,0.0003093,0.01298,0.0,-1.0,0.00052,20.0,20.700000000000003
21865,26.0,-25.0,-200.872,0.1928,0.003784,0.0003092,0.01296,0.0,-1.0,0.000519,20.0,20.8
21970,26.0,-25.0,-200.897,0.1928,0.003783,0.0003092,0.01294,0.0,-1.0,0.000518,20.0,20.900000000000002
22075,26.0,-25.0,-200.923,0.1928,0.003782,0.0003091,0.01292,0.0,-1.0,0.000518,20.0,21.0
22180,26.0,-25.0,-200.95,0.1927,0.00378,0.0003091,0.0129,0.0,-1.0,0.000517,20.0,21.1
22285,26.0,-25.0,-200.977,0.1927,0.003779,0.000309,0.01288,0.0,-1.0,0.000516,20.0,21.200000000000003
22390,26.0,-25.0,-201.004,0.1927,0.003778,0.000309,0.01286,0.0,-1.0,0.000515,20.0,21.3
22495,26.0,-25.0,-201.032,0.1927,0.003777,0.0003089,0.01284,0.0,-1.0,0.000514,20.0,21.400000000000002
22600,26.0,-25.0,-201.06,0.1927,0.003775,0.0003089,0.01282,0.0,-1.0,0.000513,20.0,21.5
22705,26.0,-25.0,-201.089,0.1927,0.003774,0.0003088,0.0128,0.0,-1.0,0.000513,20.0,21.6
22810,26.0,-25.0,-201.118,0.1927,0.003773,0.0003088,0.01278,0.0,-1.0,0.000512,20.0,21.700000000000003
22915,26.0,-25.0,-201.148,0.1927,0.003771,0.0003087,0.01276,0.0,-1.0,0.000511,20.0,21.8
23020,26.0,-25.0,-201.178,0.1927,0.00377,0.0003086,0.01274,0.0,-1.0,0.00051,20.0,21.900000000000002
23125,26.0,-25.0,-201.209,0.1927,0.003769,0.0003086,0.01272,0.0,-1.0,0.00051,20.0,22.0
23230,26.0,-25.0,-201.24,0.1927,0.003767,0.0003085,0.0127,0.0,-1.0,0.000509,20.0,22.1
23335,26.0,-25.0,-201.272,0.1927,0.003766,0.0003085,0.01268,0.0,-1.0,0.000508,20.0,22.200000000000003
23440,26.0,-25.0,-201.303,0.1927,0.003765,0.0003084,0.01266,0.0,-1.0,0.000507,20.0,22.3
23545,26.0,-25.0,-201.336,0.1926,0.003763,0.0003083,0.01264,0.0,-1.0,0.000506,20.0,22.400000000000002
23650,26.0,-25.0,-201.369,0.1926,0.003762,0.0003083,0.01262,0.0,-1.0,0.000506,20.0,22.5
23755,26.0,-25.0,-201.402,0.1926,0.00376,0.0003082,0.0126,0.0,-1.0,0.000505,20.0,22.6
23860,26.0,-25.0,-201.435,0.1926,0.003759,0.0003082,0.01258,0.0,-1.0,0.000504,20.0,22.700000000000003
23965,26.0,-25.0,-201.469,0.1926,0.003757,0.0003081,0.01256,0.0,-1.0,0.000503,20.0,22.8
24070,26.0,-25.0,-201.504,0.1926,0.003756,0.000308,0.01254,0.0,-1.0,0.000502,20.0,22.900000000000002
24175,26.0,-25.0,-201.538,0.1926,0.003754,0.000308,0.01252,0.0,-1.0,0.000502,20.0,23.0
24280,26.0,-25.0,-201.574,0.1926,0.003752,0.0003079,0.0125,0.0,-1.0,0.000501,20.0,23.1
24385,26.0,-25.0,-201.609,0.1926,0.003751,0.0003078,0.01248,0.0,-1.0,0.0005,20.0,23.200000000000003
24490,26.0,-25.0,-201.645,0.1926,0.003749,0.0003078,0.01246,0.0,-1.0,0.000499,20.0,23.3
24595,26.0,-25.0,-201.681,0.1925,0.003748,0.0003077,0.01244,0.0,-1.0,0.000499,20.0,23.400000000000002
24700,26.0,-25.0,-201.718,0.1925,0.003746,0.0003076,0.01242,0.0,-1.0,0.000498,20.0,23.5
24805,26.0,-25.0,-201.755,0.1925,0.003744,0.0003076,0.0124,0.0,-1.0,0.000497,20.0,23.6
24910,26.0,-25.0,-201.793,0.1925,0.003743,0.0003075,0.01239,0.0,-1.0,0.000496,20.0,23.700000000000003
25015,26.0,-25.0,-201.831,0.1925,0.003741,0.0003074,0.01237,0.0,-1.0,0.000495,20.0,23.8
25120,26.0,-25.0,-201.869,0.1925,0.003739,0.0003073,0.01235,0.0,-1.0,0.000495,20.0,23.900000000000002
25225,26.0,-25.0,-201.907,0.1925,0.003738,0.0003073,0.01233,0.0,-1.0,0.000494,20.0,24.0
25330,26.0,-25.0,-201.946,0.1925,0.003736,0.0003072,0.01231,0.0,-1.0,0.000493,20.0,24.1
25435,26.0,-25.0,-201.985,0.1925,0.003734,0.0003071,0.01229,0.0,-1.0,0.000492,20.0,24.200000000000003
25540,26.0,-25.0,-202.025,0.1925,0.003732,0.000307,0.01227,0.0,-1.0,0.000492,20.0,24.3
25645,26.0,-25.0,-202.065,0.1924,0.00373,0.000307,0.01225,0.0,-1.0,0.000491,20.0,24.400000000000002
25750,26.0,-25.0,-202.105,0.1924,0.003729,0.0003069,0.01223,0.0,-1.0,0.00049,20.0,24.5
25855,26.0,-25.0,-202.146,0.1924,0.003727,0.0003068,0.01221,0.0,-1.0,0.000489,20.0,24.6
25960,26.0,-25.0,-202.187,0.1924,0.003725,0.0003067,0.01219,0.0,-1.0,0.000489,20.0,24.700000000000003
26065,26.0,-25.0,-202.228,0.1924,0.003723,0.0003067,0.01218,0.0,-1.0,0.000488,20.0,24.8
26170,26.0,-25.0,-202.27,0.1924,0.003721,0.0003066,0.01216,0.0,-1.0,0.000487,20.0,24.900000000000002
26275,26.0,-25.0,-202.311,0.1924,0.003719,0.0003065,0.01214,0.0,-1.0,0.000486,20.0,25.0
45,46.0,-45.0,-137.887,0.2182,0.0134,0.0005345,0.02497,0.0,-1.0,0.001,20.0,0.0
150,46.0,-45.0,-137.783,0.2182,0.01343,0.0005351,0.02469,0.0,-1.0,0.000989,20.0,0.1
255,46.0,-45.0,-137.682,0.2183,0.01346,0.0005357,0.02452,0.0,-1.0,0.000983,20.0,0.2
360,46.0,-45.0,-137.584,0.2183,0.0135,0.0005362,0.02443,0.0,-1.0,0.000979,20.0,0.30000000000000004
465,46.0,-45.0,-137.488,0.2184,0.01353,0.0005367,0.02438,0.0,-1.0,0.000977,20.0,0.4
570,46.0,-45.0,-137.393,0.2184,0.01356,0.0005373,0.02434,0.0,-1.0,0.000975,20.0,0.5
675,46.0,-45.0,-137.299,0.2185,0.01359,0.0005378,0.02431,0.0,-1.0,0.000974,20.0,0.6000000000000001
780,46.0,-45.0,-137.206,0.2185,0.01361,0.0005383,0.02429,0.0,-1.0,0.000973,20.0,0.7000000000000001
885,46.0,-45.0,-137.114,0.2186,0.01364,0.0005388,0.02426,0.0,-1.0,0.000972,20.0,0.8
990,46.0,-45.0,-137.024,0.2186,0.01367,0.0005393,0.02424,0.0,-1.0,0.000971,20.0,0.9
1095,46.0,-45.0,-136.934,0.2187,0.0137,0.0005398,0.02421,0.0,-1.0,0.00097,20.0,1.0
1200,46.0,-45.0,-136.846,0.2187,0.01373,0.0005403,0.02419,0.0,-1.0,0.000969,20.0,1.1
1305,46.0,-45.0,-136.76,0.2188,0.01376,0.0005408,0.02416,0.0,-1.0,0.000968,20.0,1.2000000000000002
1410,46.0,-45.0,-136.675,0.2188,0.01378,0.0005412,0.02414,0.0,-1.0,0.000967,20.0,1.3
1515,46.0,-45.0,-136.593,0.2189,0.01381,0.0005417,0.02411,0.0,-1.0,0.000966,20.0,1.4000000000000001
1620,46.0,-45.0,-136.513,0.2189,0.01383,0.0005421,0.02408,0.0,-1.0,0.000965,20.0,1.5
1725,46.0,-45.0,-136.435,0.2189,0.01386,0.0005426,0.02404,0.0,-1.0,0.000963,20.0,1.6
1830,46.0,-45.0,-136.358,0.219,0.01388,0.000543,0.02401,0.0,-1.0,0.000962,20.0,1.7000000000000002
1935,46.0,-45.0,-136.284,0.219,0.01391,0.0005434,0.02396,0.0,-1.0,0.00096,20.0,1.8
2040,46.0,-45.0,-136.211,0.2191,0.01393,0.0005438,0.02392,0.0,-1.0,0.000958,20.0,1.9000000000000001
2145,46.0,-45.0,-136.14,0.2191,0.01395,0.0005442,0.02387,0.0,-1.0,0.000956,20.0,2.0
2250,46.0,-45.0,-136.072,0.2191,0.01397,0.0005446,0.02381,0.0,-1.0,0.000954,20.0,2.1
2355,46.0,-45.0,-136.006,0.2192,0.01399,0.000545,0.02375,0.0,-1.0,0.000952,20.0,2.2
2460,46.0,-45.0,-135.942,0.2192,0.01401,0.0005453,0.02369,0.0,-1.0,0.000949,20.0,2.3000000000000003
2565,46.0,-45.0,-135.88,0.2192,0.01403,0.0005457,0.02362,0.0,-1.0,0.000946,20.0,2.4000000000000004
2670,46.0,-45.0,-135.82,0.2193,0.01405,0.000546,0.02355,0.0,-1.0,0.000943,20.0,2.5
2775,46.0,-45.0,-135.763,0.2193,0.01407,0.0005463,0.02347,0.0,-1.0,0.00094,20.0,2.6
2880,46.0,-45.0,-135.709,0.2193,0.01409,0.0005466,0.02339,0.0,-1.0,0.000937,20.0,2.7
2985,46.0,-45.0,-135.657,0.2194,0.0141,0.0005469,0.02331,0.0,-1.0,0.000934,20.0,2.8000000000000003
3090,46.0,-45.0,-135.607,0.2194,0.01412,0.0005472,0.02322,0.0,-1.0,0.00093,20.0,2.9000000000000004
3195,46.0,-45.0,-135.56,0.2194,0.01413,0.0005474,0.02313,0.0,-1.0,0.000927,20.0,3.0
3300,46.0,-45.0,-135.516,0.2194,0.01415,0.0005477,0.02303,0.0,-1.0,0.000923,20.0,3.1
3405,46.0,-45.0,-135.474,0.2195,0.01416,0.0005479,0.02293,0.0,-1.0,0.000919,20.0,3.2
3510,46.0,-45.0,-135.435,0.2195,0.01417,0.0005481,0.02283,0.0,-1.0,0.000915,20.0,3.3000000000000003
3615,46.0,-45.0,-135.398,0.2195,0.01418,0.0005483,0.02272,0.0,-1.0,0.00091,20.0,3.4000000000000004
3720,46.0,-45.0,-135.364,0.2195,0.0142,0.0005485,0.02262,0.0,-1.0,0.000906,20.0,3.5
3825,46.0,-45.0,-135.333,0.2195,0.01421,0.0005487,0.0225,0.0,-1.0,0.000902,20.0,3.6
3930,46.0,-45.0,-135.304,0.2196,0.01421,0.0005488,0.02239,0.0,-1.0,0.000897,20.0,3.7
4035,46.0,-45.0,-135.278,0.2196,0.01422,0.000549,0.02227,0.0,-1.0,0.000892,20.0,3.8000000000000003
4140,46.0,-45.0,-135.254,0.2196,0.01423,0.0005491,0.02216,0.0,-1.0,0.000888,20.0,3.9000000000000004
4245,46.0,-45.0,-135.233,0.2196,0.01424,0.0005492,0.02204,0.0,-1.0,0.000883,20.0,4.0
4350,46.0,-45.0,-135.214,0.2196,0.01424,0.0005493,0.02191,0.0,-1.0,0.000878,20.0,4.1000000000000005
4455,46.0,-45.0,-135.198,0.2196,0.01425,0.0005494,0.02179,0.0,-1.0,0.000873,20.0,4.2
4560,46.0,-45.0,-135.184,0.2196,0.01425,0.0005495,0.02166,0.0,-1.0,0.000868,20.0,4.3
4665,46.0,-45.0,-135.173,0.2196,0.01426,0.0005496,0.02154,0.0,-1.0,0.000863,20.0,4.4
4770,46.0,-45.0,-135.164,0.2196,0.01426,0.0005496,0.02141,0.0,-1.0,0.000858,20.0,4.5
4875,46.0,-45.0,-135.157,0.2196,0.01426,0.0005497,0.02128,0.0,-1.0,0.000853,20.0,4.6000000000000005
4980,46.0,-45.0,-135.152,0.2196,0.01426,0.0005497,0.02115,0.0,-1.0,0.000847,20.0,4.7
5085,46.0,-45.0,-135.15,0.2196,0.01426,0.0005497,0.02102,0.0,-1.0,0.000842,20.0,4.800000000000001
5190,46.0,-45.0,-135.15,0.2196,0.01426,0.0005497,0.02089,0.0,-1.0,0.000837,20.0,4.9
5295,46.0,-45.0,-135.153,0.2196,0.01426,0.0005497,0.02076,0.0,-1.0,0.000832,20.0,5.0
5400,46.0,-45.0,-135.158,0.2196,0.01426,0.0005497,0.02063,0.0,-1.0,0.000827,20.0,5.1000000000000005
5505,46.0,-45.0,-135.164,0.2196,0.01426,0.0005496,0.0205,0.0,-1.0,0.000821,20.0,5.2
5610,46.0,-45.0,-135.173,0.2196,0.01426,0.0005496,0.02037,0.0,-1.0,0.000816,20.0,5.300000000000001
5715,46.0,-45.0,-135.184,0.2196,0.01425,0.0005495,0.02024,0.0,-1.0,0.000811,20.0,5.4
5820,46.0,-45.0,-135.197,0.2196,0.01425,0.0005494,0.02011,0.0,-1.0,0.000806,20.0,5.5
5925,46.0,-45.0,-135.211,0.2196,0.01424,0.0005494,0.01998,0.0,-1.0,0.0008,20.0,5.6000000000000005
6030,46.0,-45.0,-135.228,0.2196,0.01424,0.0005493,0.01985,0.0,-1.0,0.000795,20.0,5.7
6135,46.0,-45.0,-135.246,0.2196,0.01423,0.0005492,0.01972,0.0,-1.0,0.00079,20.0,5.800000000000001
6240,46.0,-45.0,-135.265,0.2196,0.01423,0.0005491,0.01959,0.0,-1.0,0.000785,20.0,5.9
6345,46.0,-45.0,-135.287,0.2196,0.01422,0.0005489,0.01946,0.0,-1.0,0.000779,20.0,6.0
6450,46.0,-45.0,-135.31,0.2196,0.01421,0.0005488,0.01932,0.0,-1.0,0.000774,20.0,6.1000000000000005
6555,46.0,-45.0,-135.335,0.2195,0.0142,0.0005487,0.01919,0.0,-1.0,0.000769,20.0,6.2
6660,46.0,-45.0,-135.361,0.2195,0.0142,0.0005485,0.01906,0.0,-1.0,0.000764,20.0,6.300000000000001
6765,46.0,-45.0,-135.389,0.2195,0.01419,0.0005484,0.01893,0.0,-1.0,0.000758,20.0,6.4
6870,46.0,-45.0,-135.419,0.2195,0.01418,0.0005482,0.0188,0.0,-1.0,0.000753,20.0,6.5
6975,46.0,-45.0,-135.45,0.2195,0.01417,0.000548,0.01866,0.0,-1.0,0.000748,20.0,6.6000000000000005
7080,46.0,-45.0,-135.482,0.2195,0.01416,0.0005479,0.01853,0.0,-1.0,0.000743,20.0,6.7
7185,46.0,-45.0,-135.516,0.2194,0.01415,0.0005477,0.0184,0.0,-1.0,0.000737,20.0,6.800000000000001
7290,46.0,-45.0,-135.551,0.2194,0.01414,0.0005475,0.01828,0.0,-1.0,0.000732,20.0,6.9
7395,46.0,-45.0,-135.588,0.2194,0.01412,0.0005473,0.01815,0.0,-1.0,0.000727,20.0,7.0
7500,46.0,-45.0,-135.625,0.2194,0.01411,0.0005471,0.01802,0.0,-1.0,0.000722,20.0,7.1000000000000005
7605,46.0,-45.0,-135.664,0.2194,0.0141,0.0005468,0.0179,0.0,-1.0,0.000717,20.0,7.2
7710,46.0,-45.0,-135.704,0.2193,0.01409,0.0005466,0.01777,0.0,-1.0,0.000712,20.0,7.300000000000001
7815,46.0,-45.0,-135.745,0.2193,0.01408,0.0005464,0.01765,0.0,-1.0,0.000707,20.0,7.4
7920,46.0,-45.0,-135.787,0.2193,0.01406,0.0005462,0.01752,0.0,-1.0,0.000702,20.0,7.5
8025,46.0,-45.0,-135.83,0.2193,0.01405,0.0005459,0.0174,0.0,-1.0,0.000697,20.0,7.6000000000000005
8130,46.0,-45.0,-135.874,0.2192,0.01403,0.0005457,0.01728,0.0,-1.0,0.000692,20.0,7.7
8235,46.0,-45.0,-135.919,0.2192,0.01402,0.0005454,0.01716,0.0,-1.0,0.000688,20.0,7.800000000000001
8340,46.0,-45.0,-135.965,0.2192,0.01401,0.0005452,0.01704,0.0,-1.0,0.000683,20.0,7.9
8445,46.0,-45.0,-136.012,0.2192,0.01399,0.0005449,0.01692,0.0,-1.0,0.000678,20.0,8.0
8550,46.0,-45.0,-136.06,0.2192,0.01398,0.0005447,0.01681,0.0,-1.0,0.000673,20.0,8.1
8655,46.0,-45.0,-136.108,0.2191,0.01396,0.0005444,0.01669,0.0,-1.0,0.000669,20.0,8.200000000000001
8760,46.0,-45.0,-136.158,0.2191,0.01394,0.0005441,0.01657,0.0,-1.0,0.000664,20.0,8.3
8865,46.0,-45.0,-136.209,0.2191,0.01393,0.0005438,0.01646,0.0,-1.0,0.000659,20.0,8.4
8970,46.0,-45.0,-136.261,0.219,0.01391,0.0005435,0.01634,0.0,-1.0,0.000655,20.0,8.5
9075,46.0,-45.0,-136.314,0.219,0.0139,0.0005432,0.01623,0.0,-1.0,0.00065,20.0,8.6
9180,46.0,-45.0,-136.367,0.219,0.01388,0.000543,0.01611,0.0,-1.0,0.000646,20.0,8.700000000000001
9285,46.0,-45.0,-136.422,0.219,0.01386,0.0005427,0.016,0.0,-1.0,0.000641,20.0,8.8
9390,46.0,-45.0,-136.477,0.2189,0.01384,0.0005423,0.01589,0.0,-1.0,0.000637,20.0,8.9
9495,46.0,-45.0,-136.532,0.2189,0.01383,0.000542,0.01578,0.0,-1.0,0.000632,20.0,9.0
9600,46.0,-45.0,-136.589,0.2189,0.01381,0.0005417,0.01567,0.0,-1.0,0.000628,20.0,9.1
9705,46.0,-45.0,-136.646,0.2188,0.01379,0.0005414,0.01556,0.0,-1.0,0.000624,20.0,9.200000000000001
9810,46.0,-45.0,-136.703,0.2188,0.01377,0.0005411,0.01546,0.0,-1.0,0.000619,20.0,9.3
9915,46.0,-45.0,-136.762,0.2188,0.01375,0.0005408,0.01535,0.0,-1.0,0.000615,20.0,9.4
10020,46.0,-45.0,-136.82,0.2187,0.01374,0.0005404,0.01525,0.0,-1.0,0.000611,20.0,9.5
10125,46.0,-45.0,-136.88,0.2187,0.01372,0.0005401,0.01515,0.0,-1.0,0.000607,20.0,9.600000000000001
10230,46.0,-45.0,-136.94,0.2187,0.0137,0.0005398,0.01504,0.0,-1.0,0.000603,20.0,9.700000000000001
10335,46.0,-45.0,-137.001,0.2186,0.01368,0.0005394,0.01494,0.0,-1.0,0.000599,20.0,9.8
10440,46.0,-45.0,-137.062,0.2186,0.01366,0.0005391,0.01484,0.0,-1.0,0.000595,20.0,9.9
10545,46.0,-45.0,-137.124,0.2186,0.01364,0.0005388,0.01474,0.0,-1.0,0.000591,20.0,10.0
10650,46.0,-45.0,-137.186,0.2185,0.01362,0.0005384,0.01464,0.0,-1.0,0.000587,20.0,10.100000000000001
