,node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
5,6,-5.00 ,-391.864,5.970914841,0.1576,0.0003959,0.0001125,0.004985,0,-1,0.0002,20,0
110,6,-5.00 ,-391.608,5.970261339,0.1576,0.0003965,0.0001126,0.005031,0,-1,0.000202,20,0.1
215,6,-5.00 ,-391.381,5.96968151,0.1577,0.000397,0.0001127,0.005106,0,-1,0.000205,20,0.2
320,6,-5.00 ,-391.293,5.96945664,0.1577,0.0003972,0.0001127,0.00527,0,-1,0.000211,20,0.3
425,6,-5.00 ,-391.399,5.9697275,0.1577,0.0003969,0.0001127,0.005517,0,-1,0.000221,20,0.4
530,6,-5.00 ,-391.825,5.970815312,0.1576,0.0003959,0.0001125,0.005857,0,-1,0.000235,20,0.5
635,6,-5.00 ,-392.589,5.972763263,0.1575,0.0003945,0.0001123,0.006306,0,-1,0.000253,20,0.6
740,6,-5.00 ,-393.627,5.97540376,0.1574,0.000392,0.0001119,0.006792,0,-1,0.000272,20,0.7
845,6,-5.00 ,-394.976,5.978825004,0.1573,0.000389,0.0001114,0.007321,0,-1,0.000293,20,0.8
950,6,-5.00 ,-396.594,5.982913087,0.1572,0.0003856,0.0001109,0.00786,0,-1,0.000315,20,0.9
1055,6,-5.00 ,-398.403,5.987464056,0.157,0.0003815,0.0001103,0.008382,0,-1,0.000336,20,1
1160,6,-5.00 ,-400.33,5.992289207,0.1568,0.0003772,0.0001096,0.00889,0,-1,0.000356,20,1.1
1265,6,-5.00 ,-402.557,5.997836702,0.1566,0.0003723,0.0001089,0.009477,0,-1,0.00038,20,1.2
1370,6,-5.00 ,-405.038,6.00398089,0.1564,0.0003668,0.000108,0.01006,0,-1,0.000403,20,1.3
1475,6,-5.00 ,-407.694,6.010516893,0.1561,0.000361,0.0001071,0.01055,0,-1,0.000423,20,1.4
1580,6,-5.00 ,-410.399,6.017129857,0.1558,0.000355,0.0001062,0.01097,0,-1,0.00044,20,1.5
1685,6,-5.00 ,-413.107,6.023706639,0.1556,0.000349,0.0001053,0.01131,0,-1,0.000453,20,1.6
1790,6,-5.00 ,-415.818,6.030247665,0.1553,0.000343,0.0001043,0.01156,0,-1,0.000463,20,1.7
1895,6,-5.00 ,-418.45,6.036557408,0.1551,0.0003372,0.0001034,0.01177,0,-1,0.000472,20,1.8
2000,6,-5.00 ,-420.984,6.042594828,0.1548,0.0003316,0.0001026,0.01194,0,-1,0.000478,20,1.9
2105,6,-5.00 ,-423.4,6.048317359,0.1546,0.0003262,0.0001017,0.01208,0,-1,0.000484,20,2
2210,6,-5.00 ,-425.691,6.053713731,0.1544,0.0003212,0.000101,0.01217,0,-1,0.000488,20,2.1
2315,6,-5.00 ,-427.856,6.05878669,0.1542,0.0003164,0.0001002,0.01224,0,-1,0.00049,20,2.2
2420,6,-5.00 ,-429.896,6.063543319,0.154,0.0003119,9.95E-05,0.01229,0,-1,0.000492,20,2.3
2525,6,-5.00 ,-431.815,6.067997256,0.1538,0.0003076,9.89E-05,0.01231,0,-1,0.000493,20,2.4
2630,6,-5.00 ,-433.835,6.072664277,0.1536,0.0003033,9.82E-05,0.01246,0,-1,0.000499,20,2.5
2735,6,-5.00 ,-435.798,6.077178833,0.1534,0.0002989,9.75E-05,0.01255,0,-1,0.000503,20,2.6
2840,6,-5.00 ,-437.724,6.081588575,0.1532,0.0002946,9.69E-05,0.01261,0,-1,0.000505,20,2.7
2945,6,-5.00 ,-439.604,6.085874322,0.153,0.0002905,9.62E-05,0.01267,0,-1,0.000508,20,2.8
3050,6,-5.00 ,-441.441,6.090044376,0.1529,0.0002864,9.56E-05,0.01272,0,-1,0.00051,20,2.9
3155,6,-5.00 ,-443.235,6.094100103,0.1527,0.0002825,9.50E-05,0.01276,0,-1,0.000511,20,3
3260,6,-5.00 ,-444.981,6.098031585,0.1525,0.0002786,9.44E-05,0.01279,0,-1,0.000512,20,3.1
3365,6,-5.00 ,-446.682,6.101846932,0.1524,0.0002748,9.38E-05,0.01282,0,-1,0.000513,20,3.2
3470,6,-5.00 ,-448.337,6.105545182,0.1522,0.0002712,9.33E-05,0.01283,0,-1,0.000514,20,3.3
3575,6,-5.00 ,-449.948,6.109132021,0.152,0.0002676,9.27E-05,0.01285,0,-1,0.000515,20,3.4
3680,6,-5.00 ,-451.515,6.112608595,0.1519,0.0002642,9.22E-05,0.01285,0,-1,0.000515,20,3.5
3785,6,-5.00 ,-453.039,6.115978214,0.1517,0.0002608,9.17E-05,0.01286,0,-1,0.000515,20,3.6
3890,6,-5.00 ,-454.523,6.119248517,0.1516,0.0002575,9.12E-05,0.01286,0,-1,0.000515,20,3.7
3995,6,-5.00 ,-455.966,6.122418245,0.1515,0.0002543,9.07E-05,0.01285,0,-1,0.000515,20,3.8
4100,6,-5.00 ,-457.369,6.125490505,0.1513,0.0002513,9.02E-05,0.01284,0,-1,0.000515,20,3.9
4205,6,-5.00 ,-458.735,6.128472701,0.1512,0.0002482,8.97E-05,0.01283,0,-1,0.000514,20,4
4310,6,-5.00 ,-460.068,6.131374305,0.1511,0.0002453,8.93E-05,0.01282,0,-1,0.000513,20,4.1
4415,6,-5.00 ,-461.365,6.134189487,0.151,0.0002424,8.88E-05,0.0128,0,-1,0.000513,20,4.2
4520,6,-5.00 ,-462.626,6.136918952,0.1508,0.0002396,8.84E-05,0.01278,0,-1,0.000512,20,4.3
4625,6,-5.00 ,-463.851,6.13956338,0.1507,0.0002369,8.80E-05,0.01276,0,-1,0.000511,20,4.4
4730,6,-5.00 ,-465.038,6.142119123,0.1506,0.0002343,8.76E-05,0.01274,0,-1,0.000511,20,4.5
4835,6,-5.00 ,-466.188,6.144588986,0.1505,0.0002318,8.72E-05,0.01272,0,-1,0.00051,20,4.6
4940,6,-5.00 ,-467.302,6.14697573,0.1504,0.0002293,8.68E-05,0.01271,0,-1,0.000509,20,4.7
5045,6,-5.00 ,-468.381,6.149282067,0.1503,0.0002269,8.64E-05,0.01269,0,-1,0.000508,20,4.8
5150,6,-5.00 ,-469.426,6.151510672,0.1502,0.0002246,8.61E-05,0.01267,0,-1,0.000507,20,4.9
5255,6,-5.00 ,-470.439,6.153666301,0.1501,0.0002224,8.57E-05,0.01265,0,-1,0.000507,20,5
5360,6,-5.00 ,-471.42,6.155749416,0.15,0.0002202,8.54E-05,0.01263,0,-1,0.000506,20,5.1
5465,6,-5.00 ,-472.371,6.157764694,0.1499,0.0002181,8.51E-05,0.01261,0,-1,0.000505,20,5.2
5570,6,-5.00 ,-473.292,6.159712534,0.1498,0.0002161,8.48E-05,0.01259,0,-1,0.000504,20,5.3
5675,6,-5.00 ,-474.186,6.16159965,0.1497,0.0002141,8.45E-05,0.01257,0,-1,0.000503,20,5.4
5780,6,-5.00 ,-475.052,6.163424272,0.1496,0.0002122,8.42E-05,0.01255,0,-1,0.000503,20,5.5
5885,6,-5.00 ,-475.892,6.165190938,0.1496,0.0002104,8.39E-05,0.01253,0,-1,0.000502,20,5.6
5990,6,-5.00 ,-476.707,6.166902046,0.1495,0.0002086,8.36E-05,0.01251,0,-1,0.000501,20,5.7
6095,6,-5.00 ,-477.496,6.168555783,0.1494,0.0002068,8.33E-05,0.01249,0,-1,0.0005,20,5.8
6200,6,-5.00 ,-478.263,6.17016079,0.1493,0.0002051,8.31E-05,0.01247,0,-1,0.000499,20,5.9
6305,6,-5.00 ,-479.006,6.171713123,0.1493,0.0002035,8.28E-05,0.01245,0,-1,0.000499,20,6
6410,6,-5.00 ,-479.727,6.173217192,0.1492,0.0002019,8.26E-05,0.01243,0,-1,0.000498,20,6.1
6515,6,-5.00 ,-480.426,6.17467321,0.1491,0.0002004,8.23E-05,0.01241,0,-1,0.000497,20,6.2
6620,6,-5.00 ,-481.104,6.176083463,0.1491,0.0001989,8.21E-05,0.01239,0,-1,0.000496,20,6.3
6725,6,-5.00 ,-481.762,6.177450216,0.149,0.0001974,8.19E-05,0.01237,0,-1,0.000496,20,6.4
6830,6,-5.00 ,-482.399,6.178771572,0.1489,0.000196,8.17E-05,0.01235,0,-1,0.000495,20,6.5
6935,6,-5.00 ,-483.018,6.18005392,0.1489,0.0001946,8.15E-05,0.01234,0,-1,0.000494,20,6.6
7040,6,-5.00 ,-483.617,6.181293271,0.1488,0.0001933,8.12E-05,0.01232,0,-1,0.000494,20,6.7
7145,6,-5.00 ,-484.198,6.182493914,0.1488,0.000192,8.10E-05,0.0123,0,-1,0.000493,20,6.8
7250,6,-5.00 ,-484.762,6.183658049,0.1487,0.0001908,8.09E-05,0.01229,0,-1,0.000492,20,6.9
7355,6,-5.00 ,-485.308,6.184783741,0.1487,0.0001896,8.07E-05,0.01227,0,-1,0.000492,20,7
7460,6,-5.00 ,-485.837,6.185873177,0.1486,0.0001884,8.05E-05,0.01225,0,-1,0.000491,20,7.1
7565,6,-5.00 ,-486.378,6.186986099,0.1486,0.0001874,8.03E-05,0.01224,0,-1,0.00049,20,7.2
7670,6,-5.00 ,-487.024,6.188313403,0.1485,0.0001869,8.02E-05,0.01225,0,-1,0.000491,20,7.3
7775,6,-5.00 ,-487.607,6.189509754,0.1485,0.0001864,8.01E-05,0.01225,0,-1,0.000491,20,7.4
7880,6,-5.00 ,-488.164,6.190651415,0.1484,0.0001859,8.00E-05,0.01224,0,-1,0.000491,20,7.5
7985,6,-5.00 ,-488.691,6.191730388,0.1484,0.0001855,7.99E-05,0.01224,0,-1,0.00049,20,7.6
8090,6,-5.00 ,-489.195,6.192761183,0.1484,0.0001851,7.98E-05,0.01224,0,-1,0.00049,20,7.7
8195,6,-5.00 ,-489.679,6.193750074,0.1483,0.0001847,7.97E-05,0.01223,0,-1,0.00049,20,7.8
8300,6,-5.00 ,-490.145,6.194701266,0.1483,0.0001844,7.96E-05,0.01223,0,-1,0.00049,20,7.9
8405,6,-5.00 ,-490.594,6.195616902,0.1483,0.000184,7.95E-05,0.01222,0,-1,0.00049,20,8
8510,6,-5.00 ,-491.028,6.196501153,0.1482,0.0001837,7.94E-05,0.01222,0,-1,0.000489,20,8.1
8615,6,-5.00 ,-491.446,6.197352066,0.1482,0.0001833,7.94E-05,0.01221,0,-1,0.000489,20,8.2
8720,6,-5.00 ,-491.85,6.198173792,0.1482,0.000183,7.93E-05,0.0122,0,-1,0.000489,20,8.3
8825,6,-5.00 ,-492.24,6.198966402,0.1482,0.0001827,7.92E-05,0.0122,0,-1,0.000489,20,8.4
8930,6,-5.00 ,-492.617,6.199731996,0.1481,0.0001824,7.91E-05,0.01219,0,-1,0.000488,20,8.5
9035,6,-5.00 ,-492.981,6.200470634,0.1481,0.0001821,7.91E-05,0.01219,0,-1,0.000488,20,8.6
9140,6,-5.00 ,-493.333,6.201184402,0.1481,0.0001818,7.90E-05,0.01218,0,-1,0.000488,20,8.7
9245,6,-5.00 ,-493.672,6.201871329,0.1481,0.0001815,7.89E-05,0.01217,0,-1,0.000488,20,8.8
9350,6,-5.00 ,-494,6.202535517,0.148,0.0001813,7.89E-05,0.01217,0,-1,0.000488,20,8.9
9455,6,-5.00 ,-494.317,6.203177012,0.148,0.000181,7.88E-05,0.01216,0,-1,0.000487,20,9
9560,6,-5.00 ,-494.622,6.203793834,0.148,0.0001808,7.88E-05,0.01216,0,-1,0.000487,20,9.1
9665,6,-5.00 ,-494.917,6.204390072,0.148,0.0001805,7.87E-05,0.01215,0,-1,0.000487,20,9.2
9770,6,-5.00 ,-495.201,6.204963741,0.148,0.0001803,7.86E-05,0.01215,0,-1,0.000487,20,9.3
9875,6,-5.00 ,-495.475,6.205516898,0.1479,0.0001801,7.86E-05,0.01214,0,-1,0.000487,20,9.4
9980,6,-5.00 ,-495.74,6.206051596,0.1479,0.0001799,7.85E-05,0.01214,0,-1,0.000486,20,9.5
10085,6,-5.00 ,-495.994,6.20656383,0.1479,0.0001797,7.85E-05,0.01213,0,-1,0.000486,20,9.6
10190,6,-5.00 ,-496.239,6.207057666,0.1479,0.0001795,7.85E-05,0.01213,0,-1,0.000486,20,9.7
10295,6,-5.00 ,-496.475,6.20753313,0.1479,0.0001793,7.84E-05,0.01213,0,-1,0.000486,20,9.8
10400,6,-5.00 ,-496.702,6.207990249,0.1479,0.0001791,7.84E-05,0.01212,0,-1,0.000486,20,9.9
10505,6,-5.00 ,-496.92,6.208429047,0.1478,0.0001789,7.83E-05,0.01212,0,-1,0.000485,20,10
10610,6,-5.00 ,-497.13,6.208851561,0.1478,0.0001788,7.83E-05,0.01211,0,-1,0.000485,20,10.1
10715,6,-5.00 ,-497.331,6.2092558,0.1478,0.0001786,7.82E-05,0.01211,0,-1,0.000485,20,10.2
10820,6,-5.00 ,-497.524,6.209643797,0.1478,0.0001785,7.82E-05,0.01211,0,-1,0.000485,20,10.3
10925,6,-5.00 ,-497.71,6.210017578,0.1478,0.0001783,7.82E-05,0.01211,0,-1,0.000485,20,10.4
11030,6,-5.00 ,-497.887,6.210373144,0.1478,0.0001782,7.81E-05,0.0121,0,-1,0.000485,20,10.5
11135,6,-5.00 ,-498.057,6.210714528,0.1478,0.000178,7.81E-05,0.0121,0,-1,0.000485,20,10.6
11240,6,-5.00 ,-498.22,6.211041747,0.1478,0.0001779,7.81E-05,0.0121,0,-1,0.000485,20,10.7
11345,6,-5.00 ,-498.376,6.211354812,0.1478,0.0001778,7.80E-05,0.0121,0,-1,0.000485,20,10.8
11450,6,-5.00 ,-498.524,6.211651733,0.1477,0.0001777,7.80E-05,0.0121,0,-1,0.000485,20,10.9
11555,6,-5.00 ,-498.666,6.211936533,0.1477,0.0001775,7.80E-05,0.01209,0,-1,0.000485,20,11
11660,6,-5.00 ,-498.801,6.212207219,0.1477,0.0001774,7.80E-05,0.01209,0,-1,0.000484,20,11.1
11765,6,-5.00 ,-498.93,6.212465805,0.1477,0.0001773,7.79E-05,0.01209,0,-1,0.000484,20,11.2
11870,6,-5.00 ,-499.052,6.212710299,0.1477,0.0001772,7.79E-05,0.01209,0,-1,0.000484,20,11.3
11975,6,-5.00 ,-499.168,6.212942712,0.1477,0.0001771,7.79E-05,0.01209,0,-1,0.000484,20,11.4
12080,6,-5.00 ,-499.278,6.213163055,0.1477,0.000177,7.79E-05,0.01209,0,-1,0.000484,20,11.5
12185,6,-5.00 ,-499.382,6.213371334,0.1477,0.000177,7.79E-05,0.01209,0,-1,0.000484,20,11.6
12290,6,-5.00 ,-499.481,6.213569559,0.1477,0.0001769,7.78E-05,0.01209,0,-1,0.000484,20,11.7
12395,6,-5.00 ,-499.574,6.213755735,0.1477,0.0001768,7.78E-05,0.01209,0,-1,0.000484,20,11.8
12500,6,-5.00 ,-499.661,6.213929868,0.1477,0.0001767,7.78E-05,0.01209,0,-1,0.000484,20,11.9
12605,6,-5.00 ,-499.743,6.214093966,0.1477,0.0001767,7.78E-05,0.01209,0,-1,0.000484,20,12
12710,6,-5.00 ,-499.82,6.214248034,0.1477,0.0001766,7.78E-05,0.01209,0,-1,0.000484,20,12.1
12815,6,-5.00 ,-499.892,6.214392075,0.1476,0.0001766,7.78E-05,0.01209,0,-1,0.000484,20,12.2
12920,6,-5.00 ,-499.958,6.214524095,0.1476,0.0001765,7.77E-05,0.01209,0,-1,0.000485,20,12.3
13025,6,-5.00 ,-500.02,6.214648098,0.1476,0.0001765,7.77E-05,0.0121,0,-1,0.000485,20,12.4
13130,6,-5.00 ,-500.077,6.214762087,0.1476,0.0001764,7.77E-05,0.0121,0,-1,0.000485,20,12.5
13235,6,-5.00 ,-500.13,6.214868065,0.1476,0.0001764,7.77E-05,0.0121,0,-1,0.000485,20,12.6
13340,6,-5.00 ,-500.178,6.214964035,0.1476,0.0001763,7.77E-05,0.0121,0,-1,0.000485,20,12.7
13445,6,-5.00 ,-500.222,6.215052,0.1476,0.0001763,7.77E-05,0.0121,0,-1,0.000485,20,12.8
13550,6,-5.00 ,-500.262,6.215131961,0.1476,0.0001763,7.77E-05,0.0121,0,-1,0.000485,20,12.9
13655,6,-5.00 ,-500.297,6.215201922,0.1476,0.0001762,7.77E-05,0.01211,0,-1,0.000485,20,13
13760,6,-5.00 ,-500.329,6.215265882,0.1476,0.0001762,7.77E-05,0.01211,0,-1,0.000485,20,13.1
13865,6,-5.00 ,-500.356,6.215319845,0.1476,0.0001762,7.77E-05,0.01211,0,-1,0.000485,20,13.2
13970,6,-5.00 ,-500.38,6.21536781,0.1476,0.0001762,7.77E-05,0.01211,0,-1,0.000485,20,13.3
14075,6,-5.00 ,-500.4,6.215407779,0.1476,0.0001761,7.77E-05,0.01212,0,-1,0.000485,20,13.4
14180,6,-5.00 ,-500.416,6.215439753,0.1476,0.0001761,7.77E-05,0.01212,0,-1,0.000486,20,13.5
14285,6,-5.00 ,-500.429,6.215465731,0.1476,0.0001761,7.77E-05,0.01212,0,-1,0.000486,20,13.6
14390,6,-5.00 ,-500.439,6.215485713,0.1476,0.0001761,7.77E-05,0.01213,0,-1,0.000486,20,13.7
14495,6,-5.00 ,-500.445,6.215497703,0.1476,0.0001761,7.77E-05,0.01213,0,-1,0.000486,20,13.8
14600,6,-5.00 ,-500.448,6.215503697,0.1476,0.0001761,7.77E-05,0.01213,0,-1,0.000486,20,13.9
14705,6,-5.00 ,-500.448,6.215503697,0.1476,0.0001761,7.77E-05,0.01214,0,-1,0.000486,20,14
14810,6,-5.00 ,-500.445,6.215497703,0.1476,0.0001761,7.77E-05,0.01214,0,-1,0.000486,20,14.1
14915,6,-5.00 ,-500.439,6.215485713,0.1476,0.0001761,7.77E-05,0.01215,0,-1,0.000487,20,14.2
15020,6,-5.00 ,-500.43,6.215467729,0.1476,0.0001761,7.77E-05,0.01215,0,-1,0.000487,20,14.3
15125,6,-5.00 ,-500.419,6.215445747,0.1476,0.0001761,7.77E-05,0.01215,0,-1,0.000487,20,14.4
15230,6,-5.00 ,-500.404,6.215415772,0.1476,0.0001761,7.77E-05,0.01216,0,-1,0.000487,20,14.5
15335,6,-5.00 ,-500.387,6.215381799,0.1476,0.0001762,7.77E-05,0.01216,0,-1,0.000487,20,14.6
15440,6,-5.00 ,-500.368,6.215343828,0.1476,0.0001762,7.77E-05,0.01217,0,-1,0.000487,20,14.7
15545,6,-5.00 ,-500.346,6.215299859,0.1476,0.0001762,7.77E-05,0.01217,0,-1,0.000488,20,14.8
15650,6,-5.00 ,-500.322,6.215251891,0.1476,0.0001762,7.77E-05,0.01218,0,-1,0.000488,20,14.9
15755,6,-5.00 ,-500.295,6.215197924,0.1476,0.0001762,7.77E-05,0.01218,0,-1,0.000488,20,15
15860,6,-5.00 ,-500.266,6.215139957,0.1476,0.0001763,7.77E-05,0.01218,0,-1,0.000488,20,15.1
15965,6,-5.00 ,-500.235,6.215077988,0.1476,0.0001763,7.77E-05,0.01219,0,-1,0.000488,20,15.2
16070,6,-5.00 ,-500.202,6.215012017,0.1476,0.0001763,7.77E-05,0.01219,0,-1,0.000489,20,15.3
16175,6,-5.00 ,-500.167,6.214942043,0.1476,0.0001763,7.77E-05,0.0122,0,-1,0.000489,20,15.4
16280,6,-5.00 ,-500.131,6.214870064,0.1476,0.0001764,7.77E-05,0.0122,0,-1,0.000489,20,15.5
16385,6,-5.00 ,-500.092,6.214792081,0.1476,0.0001764,7.77E-05,0.01221,0,-1,0.000489,20,15.6
16490,6,-5.00 ,-500.051,6.214710093,0.1476,0.0001764,7.77E-05,0.01221,0,-1,0.000489,20,15.7
16595,6,-5.00 ,-500.009,6.214626098,0.1476,0.0001765,7.77E-05,0.01222,0,-1,0.00049,20,15.8
16700,6,-5.00 ,-499.965,6.214538096,0.1476,0.0001765,7.77E-05,0.01222,0,-1,0.00049,20,15.9
16805,6,-5.00 ,-499.92,6.214448086,0.1476,0.0001765,7.78E-05,0.01223,0,-1,0.00049,20,16
16910,6,-5.00 ,-499.873,6.214354066,0.1477,0.0001766,7.78E-05,0.01223,0,-1,0.00049,20,16.1
17015,6,-5.00 ,-499.825,6.214258037,0.1477,0.0001766,7.78E-05,0.01224,0,-1,0.00049,20,16.2
17120,6,-5.00 ,-499.775,6.214157997,0.1477,0.0001766,7.78E-05,0.01224,0,-1,0.000491,20,16.3
17225,6,-5.00 ,-499.724,6.214055946,0.1477,0.0001767,7.78E-05,0.01225,0,-1,0.000491,20,16.4
17330,6,-5.00 ,-499.671,6.213949882,0.1477,0.0001767,7.78E-05,0.01226,0,-1,0.000491,20,16.5
17435,6,-5.00 ,-499.617,6.213841805,0.1477,0.0001768,7.78E-05,0.01226,0,-1,0.000491,20,16.6
17540,6,-5.00 ,-499.562,6.213731715,0.1477,0.0001768,7.78E-05,0.01227,0,-1,0.000491,20,16.7
17645,6,-5.00 ,-499.506,6.21361961,0.1477,0.0001769,7.78E-05,0.01227,0,-1,0.000492,20,16.8
17750,6,-5.00 ,-499.449,6.213505491,0.1477,0.0001769,7.78E-05,0.01228,0,-1,0.000492,20,16.9
17855,6,-5.00 ,-499.391,6.213389356,0.1477,0.000177,7.79E-05,0.01228,0,-1,0.000492,20,17
17960,6,-5.00 ,-499.332,6.213271205,0.1477,0.000177,7.79E-05,0.01229,0,-1,0.000492,20,17.1
18065,6,-5.00 ,-499.272,6.213151037,0.1477,0.0001771,7.79E-05,0.01229,0,-1,0.000493,20,17.2
18170,6,-5.00 ,-499.211,6.213028852,0.1477,0.0001771,7.79E-05,0.0123,0,-1,0.000493,20,17.3
18275,6,-5.00 ,-499.149,6.212904648,0.1477,0.0001772,7.79E-05,0.0123,0,-1,0.000493,20,17.4
18380,6,-5.00 ,-499.086,6.212778426,0.1477,0.0001772,7.79E-05,0.01231,0,-1,0.000493,20,17.5
18485,6,-5.00 ,-499.023,6.212652187,0.1477,0.0001773,7.79E-05,0.01232,0,-1,0.000493,20,17.6
18590,6,-5.00 ,-498.959,6.212523928,0.1477,0.0001773,7.79E-05,0.01232,0,-1,0.000494,20,17.7
18695,6,-5.00 ,-498.894,6.212393648,0.1477,0.0001774,7.79E-05,0.01233,0,-1,0.000494,20,17.8
18800,6,-5.00 ,-498.829,6.212263352,0.1477,0.0001774,7.80E-05,0.01233,0,-1,0.000494,20,17.9
18905,6,-5.00 ,-498.763,6.212131033,0.1477,0.0001775,7.80E-05,0.01234,0,-1,0.000494,20,18
19010,6,-5.00 ,-498.696,6.211996692,0.1477,0.0001775,7.80E-05,0.01234,0,-1,0.000495,20,18.1
19115,6,-5.00 ,-498.629,6.211862332,0.1477,0.0001776,7.80E-05,0.01235,0,-1,0.000495,20,18.2
19220,6,-5.00 ,-498.562,6.211727955,0.1477,0.0001776,7.80E-05,0.01235,0,-1,0.000495,20,18.3
19325,6,-5.00 ,-498.494,6.211591553,0.1477,0.0001777,7.80E-05,0.01236,0,-1,0.000495,20,18.4
19430,6,-5.00 ,-498.425,6.211453127,0.1477,0.0001777,7.80E-05,0.01237,0,-1,0.000495,20,18.5
19535,6,-5.00 ,-498.357,6.211316688,0.1478,0.0001778,7.80E-05,0.01237,0,-1,0.000496,20,18.6
19640,6,-5.00 ,-498.288,6.211178223,0.1478,0.0001778,7.81E-05,0.01238,0,-1,0.000496,20,18.7
19745,6,-5.00 ,-498.219,6.211039739,0.1478,0.0001779,7.81E-05,0.01238,0,-1,0.000496,20,18.8
19850,6,-5.00 ,-498.149,6.210899229,0.1478,0.000178,7.81E-05,0.01239,0,-1,0.000496,20,18.9
19955,6,-5.00 ,-498.079,6.210758699,0.1478,0.000178,7.81E-05,0.01239,0,-1,0.000496,20,19
20060,6,-5.00 ,-498.01,6.210620157,0.1478,0.0001781,7.81E-05,0.0124,0,-1,0.000497,20,19.1
20165,6,-5.00 ,-497.94,6.210479588,0.1478,0.0001781,7.81E-05,0.0124,0,-1,0.000497,20,19.2
20270,6,-5.00 ,-497.87,6.210338999,0.1478,0.0001782,7.81E-05,0.01241,0,-1,0.000497,20,19.3
20375,6,-5.00 ,-497.799,6.210196381,0.1478,0.0001782,7.82E-05,0.01241,0,-1,0.000497,20,19.4
20480,6,-5.00 ,-497.729,6.210055752,0.1478,0.0001783,7.82E-05,0.01242,0,-1,0.000498,20,19.5
20585,6,-5.00 ,-497.659,6.209915104,0.1478,0.0001783,7.82E-05,0.01242,0,-1,0.000498,20,19.6
20690,6,-5.00 ,-497.589,6.209774435,0.1478,0.0001784,7.82E-05,0.01243,0,-1,0.000498,20,19.7
20795,6,-5.00 ,-497.518,6.209631737,0.1478,0.0001785,7.82E-05,0.01243,0,-1,0.000498,20,19.8
20900,6,-5.00 ,-497.448,6.209491029,0.1478,0.0001785,7.82E-05,0.01244,0,-1,0.000498,20,19.9
21005,6,-5.00 ,-497.378,6.2093503,0.1478,0.0001786,7.82E-05,0.01244,0,-1,0.000499,20,20
21110,6,-5.00 ,-497.308,6.209209552,0.1478,0.0001786,7.82E-05,0.01245,0,-1,0.000499,20,20.1
21215,6,-5.00 ,-497.238,6.209068785,0.1478,0.0001787,7.83E-05,0.01245,0,-1,0.000499,20,20.2
