node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
16,-15,-1069.081,6.97455468,0.1761,9.11E-05,4.20E-05,0.003861,0,-1,0.000358,20,19.8
16,-15,-1068.672,6.974172035,0.1761,9.12E-05,4.20E-05,0.003868,0,-1,0.000358,20,19.9
16,-15,-1068.263,6.973789244,0.1761,9.13E-05,4.20E-05,0.003876,0,-1,0.000359,20,20
16,-15,-1067.853,6.97340537,0.1761,9.14E-05,4.20E-05,0.003883,0,-1,0.00036,20,20.1
16,-15,-1067.443,6.973021348,0.1761,9.15E-05,4.21E-05,0.00389,0,-1,0.00036,20,20.2
16,-15,-1067.032,6.972636241,0.1762,9.16E-05,4.21E-05,0.003897,0,-1,0.000361,20,20.3
16,-15,-1066.62,6.972250049,0.1762,9.16E-05,4.21E-05,0.003904,0,-1,0.000362,20,20.4
16,-15,-1066.208,6.971863708,0.1762,9.17E-05,4.21E-05,0.003912,0,-1,0.000362,20,20.5
16,-15,-1065.795,6.971476279,0.1762,9.18E-05,4.21E-05,0.003919,0,-1,0.000363,20,20.6
16,-15,-1065.381,6.971087761,0.1762,9.19E-05,4.22E-05,0.003926,0,-1,0.000364,20,20.7
16,-15,-1064.968,6.970700031,0.1762,9.20E-05,4.22E-05,0.003933,0,-1,0.000364,20,20.8
16,-15,-1064.553,6.970310272,0.1763,9.21E-05,4.22E-05,0.00394,0,-1,0.000365,20,20.9
16,-15,-1064.138,6.969920361,0.1763,9.22E-05,4.22E-05,0.003948,0,-1,0.000366,20,21
16,-15,-1063.722,6.969529358,0.1763,9.23E-05,4.23E-05,0.003955,0,-1,0.000366,20,21.1
16,-15,-1063.306,6.969138201,0.1763,9.24E-05,4.23E-05,0.003962,0,-1,0.000367,20,21.2
16,-15,-1062.889,6.968745951,0.1763,9.25E-05,4.23E-05,0.003969,0,-1,0.000368,20,21.3
16,-15,-1062.471,6.968352606,0.1763,9.26E-05,4.23E-05,0.003977,0,-1,0.000368,20,21.4
16,-15,-1062.052,6.967958165,0.1764,9.26E-05,4.23E-05,0.003984,0,-1,0.000369,20,21.5
16,-15,-1061.634,6.96756451,0.1764,9.27E-05,4.24E-05,0.003991,0,-1,0.00037,20,21.6
16,-15,-1061.214,6.967168815,0.1764,9.28E-05,4.24E-05,0.003998,0,-1,0.00037,20,21.7
16,-15,-1060.794,6.966772963,0.1764,9.29E-05,4.24E-05,0.004005,0,-1,0.000371,20,21.8
16,-15,-1060.377,6.966379784,0.1764,9.30E-05,4.24E-05,0.004012,0,-1,0.000371,20,21.9
16,-15,-1059.961,6.965987394,0.1764,9.31E-05,4.24E-05,0.004018,0,-1,0.000372,20,22
16,-15,-1059.547,6.965596737,0.1765,9.32E-05,4.25E-05,0.004024,0,-1,0.000373,20,22.1
16,-15,-1059.134,6.965206872,0.1765,9.33E-05,4.25E-05,0.004031,0,-1,0.000373,20,22.2
16,-15,-1058.721,6.964816855,0.1765,9.34E-05,4.25E-05,0.004037,0,-1,0.000374,20,22.3
16,-15,-1058.308,6.964426685,0.1765,9.35E-05,4.25E-05,0.004044,0,-1,0.000374,20,22.4
16,-15,-1057.894,6.964035418,0.1765,9.36E-05,4.25E-05,0.004051,0,-1,0.000375,20,22.5
16,-15,-1057.48,6.963643998,0.1765,9.36E-05,4.26E-05,0.004057,0,-1,0.000376,20,22.6
16,-15,-1057.064,6.963250533,0.1766,9.37E-05,4.26E-05,0.004064,0,-1,0.000376,20,22.7
16,-15,-1056.647,6.962855966,0.1766,9.38E-05,4.26E-05,0.004071,0,-1,0.000377,20,22.8
16,-15,-1056.228,6.96245935,0.1766,9.39E-05,4.26E-05,0.004078,0,-1,0.000378,20,22.9
16,-15,-1055.808,6.96206163,0.1766,9.40E-05,4.26E-05,0.004086,0,-1,0.000378,20,23
16,-15,-1055.387,6.961662803,0.1766,9.41E-05,4.27E-05,0.004093,0,-1,0.000379,20,23.1
16,-15,-1054.964,6.961261922,0.1766,9.42E-05,4.27E-05,0.0041,0,-1,0.00038,20,23.2
16,-15,-1054.54,6.960859932,0.1767,9.43E-05,4.27E-05,0.004107,0,-1,0.00038,20,23.3
16,-15,-1054.115,6.960456831,0.1767,9.44E-05,4.27E-05,0.004115,0,-1,0.000381,20,23.4
16,-15,-1053.688,6.96005167,0.1767,9.45E-05,4.28E-05,0.004122,0,-1,0.000382,20,23.5
16,-15,-1053.26,6.959645395,0.1767,9.46E-05,4.28E-05,0.004129,0,-1,0.000382,20,23.6
16,-15,-1052.831,6.959238005,0.1767,9.47E-05,4.28E-05,0.004137,0,-1,0.000383,20,23.7
16,-15,-1052.401,6.958829499,0.1767,9.48E-05,4.28E-05,0.004144,0,-1,0.000384,20,23.8
16,-15,-1051.969,6.958418925,0.1768,9.48E-05,4.28E-05,0.004152,0,-1,0.000384,20,23.9
16,-15,-1051.536,6.958007231,0.1768,9.49E-05,4.29E-05,0.004159,0,-1,0.000385,20,24
16,-15,-1051.103,6.957595368,0.1768,9.50E-05,4.29E-05,0.004167,0,-1,0.000386,20,24.1
16,-15,-1050.667,6.95718048,0.1768,9.51E-05,4.29E-05,0.004174,0,-1,0.000386,20,24.2
16,-15,-1050.231,6.956765419,0.1768,9.52E-05,4.29E-05,0.004182,0,-1,0.000387,20,24.3
16,-15,-1049.794,6.956349233,0.1768,9.53E-05,4.29E-05,0.004189,0,-1,0.000388,20,24.4
16,-15,-1049.356,6.955931922,0.1769,9.54E-05,4.30E-05,0.004197,0,-1,0.000389,20,24.5
16,-15,-1048.917,6.955513482,0.1769,9.55E-05,4.30E-05,0.004204,0,-1,0.000389,20,24.6
16,-15,-1048.477,6.955093914,0.1769,9.56E-05,4.30E-05,0.004212,0,-1,0.00039,20,24.7
16,-15,-1048.036,6.954673215,0.1769,9.57E-05,4.30E-05,0.004219,0,-1,0.000391,20,24.8
16,-15,-1047.594,6.954251385,0.1769,9.58E-05,4.31E-05,0.004226,0,-1,0.000391,20,24.9
16,-15,-1047.151,6.953828422,0.1769,9.59E-05,4.31E-05,0.004234,0,-1,0.000392,20,25
36,-35,-617.783,6.426137263,0.2026,0.0004395,8.76E-05,0.007202,0,-1,0.000667,20,0
36,-35,-617.39,6.425500915,0.2026,0.00044,8.77E-05,0.007268,0,-1,0.000673,20,0.1
36,-35,-617.003,6.424873886,0.2026,0.0004406,8.77E-05,0.007314,0,-1,0.000677,20,0.2
36,-35,-616.617,6.424248086,0.2026,0.0004411,8.78E-05,0.007349,0,-1,0.000681,20,0.3
36,-35,-616.23,6.42362027,0.2027,0.0004416,8.78E-05,0.007379,0,-1,0.000683,20,0.4
36,-35,-615.844,6.422993685,0.2027,0.0004422,8.79E-05,0.007402,0,-1,0.000685,20,0.5
36,-35,-615.457,6.422365081,0.2027,0.0004427,8.79E-05,0.007423,0,-1,0.000687,20,0.6
36,-35,-615.071,6.421737708,0.2028,0.0004433,8.80E-05,0.007442,0,-1,0.000689,20,0.7
36,-35,-614.686,6.421111568,0.2028,0.0004438,8.81E-05,0.007459,0,-1,0.000691,20,0.8
36,-35,-614.3,6.420483408,0.2028,0.0004443,8.81E-05,0.007475,0,-1,0.000692,20,0.9
36,-35,-613.915,6.419856482,0.2028,0.0004449,8.82E-05,0.007489,0,-1,0.000693,20,1
36,-35,-613.54,6.419245462,0.2029,0.0004455,8.82E-05,0.007504,0,-1,0.000695,20,1.1
36,-35,-613.217,6.41871887,0.2029,0.0004466,8.83E-05,0.007522,0,-1,0.000696,20,1.2
36,-35,-612.868,6.418149578,0.2029,0.0004478,8.84E-05,0.007538,0,-1,0.000698,20,1.3
36,-35,-612.517,6.417576697,0.203,0.000449,8.85E-05,0.007554,0,-1,0.000699,20,1.4
36,-35,-612.158,6.416990419,0.203,0.0004503,8.86E-05,0.007569,0,-1,0.000701,20,1.5
36,-35,-611.795,6.416397259,0.2031,0.0004515,8.87E-05,0.007583,0,-1,0.000702,20,1.6
36,-35,-611.428,6.415797205,0.2031,0.0004528,8.88E-05,0.007598,0,-1,0.000703,20,1.7
36,-35,-611.06,6.415195154,0.2031,0.0004541,8.89E-05,0.007611,0,-1,0.000705,20,1.8
36,-35,-610.689,6.414587828,0.2032,0.0004553,8.90E-05,0.007625,0,-1,0.000706,20,1.9
36,-35,-610.317,6.413978494,0.2032,0.0004566,8.91E-05,0.007638,0,-1,0.000707,20,2
36,-35,-609.943,6.41336551,0.2032,0.0004579,8.92E-05,0.007652,0,-1,0.000709,20,2.1
36,-35,-609.568,6.41275051,0.2033,0.0004592,8.92E-05,0.007665,0,-1,0.00071,20,2.2
36,-35,-609.191,6.412131847,0.2033,0.0004605,8.93E-05,0.007678,0,-1,0.000711,20,2.3
36,-35,-608.813,6.41151116,0.2034,0.0004618,8.94E-05,0.007692,0,-1,0.000712,20,2.4
36,-35,-608.434,6.410888443,0.2034,0.0004631,8.95E-05,0.007705,0,-1,0.000713,20,2.5
36,-35,-608.054,6.410263694,0.2034,0.0004645,8.96E-05,0.007718,0,-1,0.000715,20,2.6
36,-35,-607.673,6.409636908,0.2035,0.0004658,8.97E-05,0.007731,0,-1,0.000716,20,2.7
36,-35,-607.29,6.409006436,0.2035,0.0004671,8.98E-05,0.007745,0,-1,0.000717,20,2.8
36,-35,-606.907,6.408375567,0.2036,0.0004684,8.99E-05,0.007758,0,-1,0.000718,20,2.9
36,-35,-606.523,6.40774265,0.2036,0.0004698,9.00E-05,0.007771,0,-1,0.00072,20,3
36,-35,-606.138,6.407107683,0.2036,0.0004711,9.01E-05,0.007784,0,-1,0.000721,20,3.1
36,-35,-605.751,6.406469011,0.2037,0.0004724,9.02E-05,0.007798,0,-1,0.000722,20,3.2
36,-35,-605.364,6.40582993,0.2037,0.0004738,9.03E-05,0.007811,0,-1,0.000723,20,3.3
36,-35,-604.976,6.405188788,0.2038,0.0004751,9.04E-05,0.007824,0,-1,0.000724,20,3.4
36,-35,-604.587,6.40454558,0.2038,0.0004765,9.05E-05,0.007838,0,-1,0.000726,20,3.5
36,-35,-604.197,6.403900304,0.2038,0.0004778,9.06E-05,0.007851,0,-1,0.000727,20,3.6
36,-35,-603.806,6.403252954,0.2039,0.0004792,9.07E-05,0.007864,0,-1,0.000728,20,3.7
36,-35,-603.415,6.402605186,0.2039,0.0004805,9.08E-05,0.007878,0,-1,0.000729,20,3.8
36,-35,-603.022,6.40195368,0.204,0.0004819,9.09E-05,0.007891,0,-1,0.000731,20,3.9
36,-35,-602.629,6.40130175,0.204,0.0004832,9.10E-05,0.007905,0,-1,0.000732,20,4
36,-35,-602.234,6.400646074,0.204,0.0004846,9.11E-05,0.007918,0,-1,0.000733,20,4.1
36,-35,-601.84,6.399991629,0.2041,0.000486,9.12E-05,0.007931,0,-1,0.000734,20,4.2
36,-35,-601.444,6.39933343,0.2041,0.0004873,9.13E-05,0.007945,0,-1,0.000736,20,4.3
36,-35,-601.048,6.398674798,0.2042,0.0004887,9.14E-05,0.007958,0,-1,0.000737,20,4.4
36,-35,-600.65,6.398012402,0.2042,0.0004901,9.15E-05,0.007971,0,-1,0.000738,20,4.5
36,-35,-600.253,6.397351233,0.2042,0.0004915,9.16E-05,0.007984,0,-1,0.000739,20,4.6
36,-35,-599.854,6.396686292,0.2043,0.0004928,9.17E-05,0.007998,0,-1,0.000741,20,4.7
36,-35,-599.455,6.396020909,0.2043,0.0004942,9.18E-05,0.008011,0,-1,0.000742,20,4.8
36,-35,-599.055,6.395353414,0.2044,0.0004956,9.19E-05,0.008024,0,-1,0.000743,20,4.9
36,-35,-598.654,6.394683802,0.2044,0.000497,9.20E-05,0.008038,0,-1,0.000744,20,5
36,-35,-598.252,6.39401207,0.2044,0.0004984,9.21E-05,0.008051,0,-1,0.000745,20,5.1
36,-35,-597.85,6.393339886,0.2045,0.0004998,9.22E-05,0.008065,0,-1,0.000747,20,5.2
36,-35,-597.446,6.392663903,0.2045,0.0005012,9.23E-05,0.008078,0,-1,0.000748,20,5.3
36,-35,-597.042,6.391987463,0.2046,0.0005026,9.24E-05,0.008092,0,-1,0.000749,20,5.4
36,-35,-596.637,6.391308888,0.2046,0.000504,9.26E-05,0.008105,0,-1,0.00075,20,5.5
36,-35,-596.231,6.390628176,0.2047,0.0005054,9.27E-05,0.008119,0,-1,0.000752,20,5.6
36,-35,-595.831,6.38995707,0.2047,0.0005068,9.28E-05,0.008138,0,-1,0.000754,20,5.7
36,-35,-595.446,6.389310705,0.2047,0.0005081,9.29E-05,0.008168,0,-1,0.000756,20,5.8
36,-35,-595.063,6.388667282,0.2048,0.0005094,9.30E-05,0.008191,0,-1,0.000758,20,5.9
36,-35,-594.682,6.388026809,0.2048,0.0005107,9.30E-05,0.008213,0,-1,0.00076,20,6
36,-35,-594.3,6.387384242,0.2049,0.000512,9.31E-05,0.008233,0,-1,0.000762,20,6.1
36,-35,-593.917,6.386739579,0.2049,0.0005134,9.32E-05,0.008251,0,-1,0.000764,20,6.2
36,-35,-593.533,6.386092815,0.2049,0.0005147,9.33E-05,0.008269,0,-1,0.000766,20,6.3
36,-35,-593.147,6.38544226,0.205,0.000516,9.34E-05,0.008286,0,-1,0.000767,20,6.4
36,-35,-592.759,6.384787908,0.205,0.0005174,9.35E-05,0.008303,0,-1,0.000769,20,6.5
36,-35,-592.37,6.38413144,0.2051,0.0005187,9.36E-05,0.00832,0,-1,0.00077,20,6.6
36,-35,-591.98,6.383472851,0.2051,0.0005201,9.37E-05,0.008337,0,-1,0.000772,20,6.7
36,-35,-591.588,6.382810447,0.2051,0.0005214,9.38E-05,0.008353,0,-1,0.000773,20,6.8
36,-35,-591.196,6.382147604,0.2052,0.0005228,9.39E-05,0.008369,0,-1,0.000775,20,6.9
36,-35,-590.802,6.381480936,0.2052,0.0005242,9.40E-05,0.008385,0,-1,0.000776,20,7
36,-35,-590.407,6.38081213,0.2053,0.0005255,9.41E-05,0.008401,0,-1,0.000778,20,7.1
36,-35,-590.011,6.380141181,0.2053,0.0005269,9.42E-05,0.008417,0,-1,0.000779,20,7.2
36,-35,-589.614,6.379468086,0.2053,0.0005283,9.43E-05,0.008432,0,-1,0.000781,20,7.3
36,-35,-589.216,6.37879284,0.2054,0.0005296,9.44E-05,0.008448,0,-1,0.000782,20,7.4
36,-35,-588.817,6.378115439,0.2054,0.000531,9.45E-05,0.008463,0,-1,0.000784,20,7.5
36,-35,-588.418,6.37743758,0.2055,0.0005324,9.46E-05,0.008478,0,-1,0.000785,20,7.6
36,-35,-588.017,6.376755859,0.2055,0.0005338,9.48E-05,0.008493,0,-1,0.000786,20,7.7
36,-35,-587.617,6.376075375,0.2055,0.0005352,9.49E-05,0.008508,0,-1,0.000788,20,7.8
36,-35,-587.215,6.375391022,0.2056,0.0005366,9.50E-05,0.008523,0,-1,0.000789,20,7.9
36,-35,-586.813,6.3747062,0.2056,0.000538,9.51E-05,0.008538,0,-1,0.000791,20,8
36,-35,-586.411,6.374020909,0.2057,0.0005393,9.52E-05,0.008553,0,-1,0.000792,20,8.1
36,-35,-586.008,6.373333441,0.2057,0.0005407,9.53E-05,0.008568,0,-1,0.000793,20,8.2
36,-35,-585.604,6.372643793,0.2058,0.0005421,9.54E-05,0.008582,0,-1,0.000795,20,8.3
36,-35,-585.199,6.37195196,0.2058,0.0005435,9.55E-05,0.008597,0,-1,0.000796,20,8.4
36,-35,-584.794,6.371259648,0.2058,0.0005449,9.56E-05,0.008612,0,-1,0.000797,20,8.5
36,-35,-584.389,6.370566857,0.2059,0.0005463,9.57E-05,0.008626,0,-1,0.000799,20,8.6
36,-35,-583.983,6.369871873,0.2059,0.0005477,9.58E-05,0.008641,0,-1,0.0008,20,8.7
36,-35,-583.576,6.369174692,0.206,0.0005492,9.59E-05,0.008656,0,-1,0.000801,20,8.8
36,-35,-583.169,6.368477024,0.206,0.0005506,9.60E-05,0.00867,0,-1,0.000803,20,8.9
36,-35,-582.761,6.367777154,0.206,0.000552,9.61E-05,0.008685,0,-1,0.000804,20,9
36,-35,-582.353,6.367076793,0.2061,0.0005534,9.62E-05,0.008699,0,-1,0.000805,20,9.1
36,-35,-581.945,6.366375942,0.2061,0.0005548,9.63E-05,0.008714,0,-1,0.000807,20,9.2
36,-35,-581.535,6.365671159,0.2062,0.0005562,9.64E-05,0.008728,0,-1,0.000808,20,9.3
36,-35,-581.126,6.364967601,0.2062,0.0005576,9.65E-05,0.008742,0,-1,0.000809,20,9.4
36,-35,-580.716,6.364261825,0.2063,0.000559,9.66E-05,0.008757,0,-1,0.000811,20,9.5
36,-35,-580.306,6.363555551,0.2063,0.0005605,9.67E-05,0.008771,0,-1,0.000812,20,9.6
36,-35,-579.895,6.362847053,0.2063,0.0005619,9.68E-05,0.008785,0,-1,0.000813,20,9.7
36,-35,-579.484,6.362138052,0.2064,0.0005633,9.69E-05,0.008799,0,-1,0.000815,20,9.8
36,-35,-579.073,6.361428549,0.2064,0.0005647,9.70E-05,0.008813,0,-1,0.000816,20,9.9
36,-35,-578.662,6.360718542,0.2065,0.0005662,9.71E-05,0.008827,0,-1,0.000817,20,10
36,-35,-578.252,6.36000976,0.2065,0.0005676,9.72E-05,0.008843,0,-1,0.000819,20,10.1
36,-35,-577.848,6.359310858,0.2066,0.000569,9.73E-05,0.008862,0,-1,0.000821,20,10.2
36,-35,-577.446,6.358614932,0.2066,0.0005704,9.75E-05,0.008882,0,-1,0.000822,20,10.3
36,-35,-577.048,6.357925452,0.2066,0.0005717,9.76E-05,0.008901,0,-1,0.000824,20,10.4
36,-35,-576.652,6.357238965,0.2067,0.0005731,9.77E-05,0.00892,0,-1,0.000826,20,10.5
36,-35,-576.257,6.356553742,0.2067,0.0005745,9.78E-05,0.008938,0,-1,0.000828,20,10.6
36,-35,-575.863,6.355869785,0.2068,0.0005758,9.79E-05,0.008956,0,-1,0.000829,20,10.7
36,-35,-575.47,6.355187098,0.2068,0.0005772,9.80E-05,0.008973,0,-1,0.000831,20,10.8
36,-35,-575.076,6.354502206,0.2068,0.0005786,9.81E-05,0.008989,0,-1,0.000832,20,10.9
36,-35,-574.683,6.353818584,0.2069,0.0005799,9.82E-05,0.009005,0,-1,0.000834,20,11
36,-35,-574.29,6.353134495,0.2069,0.0005813,9.83E-05,0.009021,0,-1,0.000835,20,11.1
36,-35,-573.898,6.35245168,0.207,0.0005826,9.84E-05,0.009035,0,-1,0.000837,20,11.2
36,-35,-573.506,6.351768399,0.207,0.000584,9.85E-05,0.00905,0,-1,0.000838,20,11.3
36,-35,-573.114,6.35108465,0.207,0.0005854,9.86E-05,0.009064,0,-1,0.000839,20,11.4
36,-35,-572.723,6.350402179,0.2071,0.0005867,9.87E-05,0.009078,0,-1,0.000841,20,11.5
36,-35,-572.332,6.349719243,0.2071,0.0005881,9.88E-05,0.009092,0,-1,0.000842,20,11.6
36,-35,-571.941,6.349035839,0.2072,0.0005894,9.89E-05,0.009105,0,-1,0.000843,20,11.7
36,-35,-571.551,6.348353718,0.2072,0.0005908,9.90E-05,0.009119,0,-1,0.000844,20,11.8
36,-35,-571.161,6.347671131,0.2072,0.0005921,9.91E-05,0.009132,0,-1,0.000846,20,11.9
36,-35,-570.771,6.346988078,0.2073,0.0005935,9.92E-05,0.009145,0,-1,0.000847,20,12
36,-35,-570.381,6.346304559,0.2073,0.0005948,9.93E-05,0.009158,0,-1,0.000848,20,12.1
36,-35,-569.991,6.345620571,0.2074,0.0005962,9.94E-05,0.00917,0,-1,0.000849,20,12.2
36,-35,-569.602,6.344937871,0.2074,0.0005975,9.95E-05,0.009183,0,-1,0.00085,20,12.3
36,-35,-569.213,6.344254705,0.2074,0.0005988,9.96E-05,0.009195,0,-1,0.000851,20,12.4
36,-35,-568.824,6.343571072,0.2075,0.0006002,9.97E-05,0.009207,0,-1,0.000853,20,12.5
36,-35,-568.435,6.342886971,0.2075,0.0006015,9.98E-05,0.009219,0,-1,0.000854,20,12.6
36,-35,-568.047,6.342204162,0.2076,0.0006029,9.99E-05,0.009231,0,-1,0.000855,20,12.7
36,-35,-567.659,6.341520886,0.2076,0.0006042,1.00E-04,0.009243,0,-1,0.000856,20,12.8
36,-35,-567.271,6.340837144,0.2076,0.0006056,1.00E-04,0.009255,0,-1,0.000857,20,12.9
36,-35,-566.884,6.340154697,0.2077,0.0006069,0.0001001,0.009266,0,-1,0.000858,20,13
36,-35,-566.497,6.339471785,0.2077,0.0006082,0.0001002,0.009277,0,-1,0.000859,20,13.1
36,-35,-566.11,6.338788406,0.2078,0.0006096,0.0001003,0.009288,0,-1,0.00086,20,13.2
36,-35,-565.724,6.338106327,0.2078,0.0006109,0.0001004,0.009299,0,-1,0.000861,20,13.3
36,-35,-565.338,6.337423782,0.2078,0.0006123,0.0001005,0.00931,0,-1,0.000862,20,13.4
36,-35,-564.953,6.336742542,0.2079,0.0006136,0.0001006,0.00932,0,-1,0.000863,20,13.5
36,-35,-564.568,6.336060837,0.2079,0.0006149,0.0001007,0.009331,0,-1,0.000864,20,13.6
36,-35,-564.184,6.335380439,0.208,0.0006162,0.0001008,0.009341,0,-1,0.000865,20,13.7
36,-35,-563.801,6.334701352,0.208,0.0006176,0.0001009,0.009351,0,-1,0.000866,20,13.8
36,-35,-563.418,6.334021804,0.208,0.0006189,0.000101,0.009361,0,-1,0.000867,20,13.9
36,-35,-563.036,6.333343569,0.2081,0.0006202,0.0001011,0.00937,0,-1,0.000868,20,14
36,-35,-562.654,6.332664874,0.2081,0.0006215,0.0001012,0.00938,0,-1,0.000868,20,14.1
36,-35,-562.274,6.331989276,0.2082,0.0006229,0.0001013,0.009389,0,-1,0.000869,20,14.2
36,-35,-561.894,6.33131322,0.2082,0.0006242,0.0001014,0.009398,0,-1,0.00087,20,14.3
36,-35,-561.515,6.330638488,0.2082,0.0006255,0.0001015,0.009407,0,-1,0.000871,20,14.4
36,-35,-561.137,6.329965082,0.2083,0.0006268,0.0001016,0.009417,0,-1,0.000872,20,14.5
